Сценарий	Отчетная дата	Кол-во закладных	Текущий ОД	Процентные поступления	Амортизация	Досрочная амортизация
0	2021-10-01	9854.221977030675	8347551557.909825	89257323.69846526	257769723.93297154	187947176.40602002
0	2021-11-01	9678.573290711885	8089781833.976878	86454074.52165094	262830264.7606632	193908885.83477247
0	2021-12-01	9483.610545445226	7826951569.216182	83592210.79204492	279897720.6847372	212015462.1046878
0	2022-01-01	9268.21643999196	7547053848.53148	80544762.09658852	228551120.768795	161899785.46474814
0	2022-02-01	9113.627611350106	7318502727.762671	78066395.90266532	221595572.11335343	155825881.22327107
0	2022-03-01	8958.369251899276	7096907155.649309	75663679.52079847	218087679.47428757	153084748.12425417
0	2022-04-01	8808.608143961133	6878819476.175012	73304947.83622773	208914214.2487016	144875488.01317406
0	2022-05-01	8658.342990415458	6669905261.92633	71043483.82253562	207529171.48547196	144308244.8020268
0	2022-06-01	8511.29674805175	6462376090.440861	68801651.84057562	201872502.44147545	139517230.09500283
0	2022-07-01	8365.83697537803	6260503587.999366	66617526.507514425	202396648.06270346	140814719.80649227
0	2022-08-01	8214.913335328134	6058106939.936688	64435822.36455656	192634827.1855023	132045255.69197012
0	2022-09-01	8072.62932211639	5865472112.751182	62357197.54262334	183141548.16888505	123422837.15678889
0	2022-10-01	7922.021329149879	5682330564.582283	60382176.15008259	188198767.70716828	129299760.28116344
0	2022-11-01	7756.081694941166	5494131796.875113	58354178.96081078	191346013.616417	133483775.4634813
0	2022-12-01	7588.382955432303	5302785783.258715	56289337.62067853	201844767.7415956	145024795.95484197
0	2023-01-01	7390.449938457014	5100941015.517113	54112729.73354223	168339257.08380824	112775901.78144723
0	2023-02-01	7247.369255561158	4932601758.433306	52304876.09681202	162618932.65183985	107850412.5104579
0	2023-03-01	7098.1145043591005	4769982825.781457	50556958.62833771	161537490.95658466	107663840.32929075
0	2023-04-01	6949.140122917531	4608445334.82488	48823367.42696042	154624909.56983525	101792850.17595151
0	2023-05-01	6783.619046251221	4453820425.255043	47164021.90467911	150140693.58646223	98507449.17310056
0	2023-06-01	6620.1595516929665	4303679731.668579	45555516.6107393	151025066.0658806	100574356.08004531
0	2023-07-01	6454.543478527771	4152654665.6026936	43940287.17545445	140496589.5749539	91684869.0554053
0	2023-08-01	6258.785031489384	4012158076.027745	42435063.192374915	137823903.7408682	90612957.05160968
0	2023-09-01	6091.978389020469	3874334172.2868776	40959726.652733795	135059791.37127942	89252113.82130921
0	2023-10-01	5940.765489174666	3739274380.9155917	39517104.23232497	131644141.67411724	87151290.67899649
0	2023-11-01	5771.599234674392	3607630239.241481	38109122.72896754	130450899.36021757	87257318.04911347
0	2023-12-01	5618.741305895302	3477179339.8812604	36712450.70910159	138886832.4812097	96945988.85842735
0	2024-01-01	5439.568232272996	3338292507.4000516	35227172.161202386	115486056.54428756	74980572.97214416
0	2024-02-01	5294.500995857743	3222806450.855764	33995131.05626765	109776731.35190561	70327962.92418596
0	2024-03-01	5170.489630329145	3113029719.503849	32824647.279278137	110560241.9417564	71858992.87583748
0	2024-04-01	5057.536007754177	3002469477.5621023	31647094.407227583	105447639.05888857	67448961.50077221
0	2024-05-01	4946.218308692814	2897021838.5032167	30522917.120081004	102968183.05893533	65714362.52897504
0	2024-06-01	4831.951120810672	2794053655.444279	29427012.04033491	98720474.28981686	62214449.28173877
0	2024-07-01	4722.597175789633	2695333181.1544623	28374887.08519642	97058151.36351049	61237950.92172181
0	2024-08-01	4612.185594601296	2598275029.7909517	27340509.95614518	95328486.0818103	60502908.3425843
0	2024-09-01	4458.010132036217	2502946543.7091446	26327849.339650527	96215251.50094305	62341654.95888126
0	2024-10-01	4357.414058777788	2406731292.2081985	25307110.371640325	89590460.70500052	56544738.563857585
0	2024-11-01	4230.023904661909	2317140831.5031962	24354058.727997646	93506311.96205357	63016992.39221119
0	2024-12-01	3938.7611094395265	2223634519.541144	23361517.626396853	94347494.38360558	68858090.15457842
0	2025-01-01	3503.1531570274556	2129287025.157541	22358076.21891783	79948628.49455997	55421541.45444946
0	2025-02-01	3430.0030589088556	2049338396.6629806	21509289.507282197	77301052.81733692	53226647.43668692
0	2025-03-01	3352.191532735334	1972037343.8456383	20687917.687127534	76406780.6521816	52758504.83110329
0	2025-04-01	3277.7111323906925	1895630563.1934576	19877123.672456905	70654885.44756989	47428690.284169555
0	2025-05-01	3204.9383077636626	1824975677.745891	19128212.37931086	69972863.72654058	47184597.411375515
0	2025-06-01	3120.5549317929026	1755002814.019349	18386095.7884171	71755059.1321072	49486346.26434219
0	2025-07-01	3040.761807611333	1683247754.8872418	17627135.514387786	71193156.83008611	49431084.294681296
0	2025-08-01	2960.262367131005	1612054598.0571542	16875015.709535636	68083307.22160526	46791701.14884676
0	2025-09-01	2882.2254125522477	1543971290.8355498	16156320.29664729	67923142.5056306	47095644.31730975
0	2025-10-01	2800.965235820566	1476048148.3299208	15439295.703179356	70360424.25678775	50081344.4102985
0	2025-11-01	2710.189344327312	1405687724.0731325	14698445.757934732	68944823.17943189	49274256.8575155
0	2025-12-01	2621.0741050666206	1336742900.893701	13972225.06403246	74505853.41202363	55411879.55188355
0	2026-01-01	2517.8877833917977	1262237047.4816751	13188279.973783921	59621326.05547641	41222870.92274541
0	2026-02-01	2438.468105388259	1202615721.426199	12561288.281448146	59604864.51363368	41781117.485528715
0	2026-03-01	2353.611227160191	1143010856.9125662	11936058.175767396	55455718.922931805	38232359.38911329
0	2026-04-01	2276.392632562627	1087555137.9896345	11353163.491013175	54640183.687197685	37933706.47333479
0	2026-05-01	2195.8307321610414	1032914954.3024366	10779649.573596228	51884264.59262344	35758811.14626087
0	2026-06-01	2120.957644475058	981030689.7098138	10235223.954844229	52820796.87612189	37212791.8437421
0	2026-07-01	2039.5828113624243	928209892.8336902	9681946.775508992	49266088.892279714	34218919.19953443
0	2026-08-01	1966.401663835569	878943803.9414127	9165816.605668496	45838650.86561144	31277494.93924944
0	2026-09-01	1896.4496430616823	833105153.075801	8685734.90550942	45062499.68316012	30967949.07078083
0	2026-10-01	1821.4894483488508	788042653.392641	8213972.029510842	43713581.04652405	30137711.80408421
0	2026-11-01	1744.585743836763	744329072.3461164	7756410.230114901	44019390.81270552	31026243.231537584
0	2026-12-01	1658.7487595888065	700309681.5334098	7295799.407036957	45616579.44819888	33293231.892330594
0	2027-01-01	1561.2882549736282	654693102.0852123	6818822.030680573	37465018.31411269	25918425.53301113
0	2027-02-01	1486.1786282871026	617228083.7710992	6427253.555909373	35006408.55851538	24023945.85242516
0	2027-03-01	1413.1114881725023	582221675.212584	6061159.802156667	31346776.8728332	20963988.05810003
0	2027-04-01	1343.5634467558152	550874898.3397502	5733488.597374552	30129468.154620696	20231054.38910525
0	2027-05-01	1279.023069762447	520745430.18513006	5418701.147348286	29409069.175977223	20054177.447210178
0	2027-06-01	1210.583734590615	491336361.00915205	5111810.832669706	27065568.0977282	18173084.75690736
0	2027-07-01	1155.0203982902115	464270792.9114239	4829246.2499074545	26233578.66026363	17736906.09990077
0	2027-08-01	1104.9324699671936	438037214.2511608	4555307.745388459	23926916.22843735	15841392.549142512
0	2027-09-01	1052.1044328661528	414110298.02272326	4305509.552865201	23157154.256341737	15454514.998256713
0	2027-10-01	1000.1409712571659	390953143.76638156	4063785.0125815566	22681890.032477655	15342097.07011807
0	2027-11-01	951.1143845783113	368271253.7339034	3827164.1234096573	22683356.511600245	15744635.744083915
0	2027-12-01	902.259993560346	345587897.2223035	3590458.956500829	23212357.26531853	16644554.404276812
0	2028-01-01	849.873037395916	322375539.9569852	3348322.8732933416	18515894.825558435	12309269.275951188
0	2028-02-01	812.3805621172831	303859645.1314265	3155271.642537826	17070990.0610315	11152876.247232193
0	2028-03-01	776.1433365772987	286788655.0703952	2977208.0960564795	16268516.185858995	10622304.243064102
0	2028-04-01	738.8565739567259	270520138.884536	2807646.2038205564	15630721.31414669	10217181.146829257
0	2028-05-01	707.8895251762425	254889417.57038924	2644868.1312573063	14900183.876242597	9685994.420076756
0	2028-06-01	681.0475266311621	239989233.69414687	2489721.591024871	13523996.673002593	8503776.515450556
0	2028-07-01	652.1499988235505	226465237.02114418	2348740.1580152465	13252370.951958	8426533.91311814
0	2028-08-01	626.4891309385675	213212866.06918642	2210786.6978114326	12453289.929156393	7813419.036537054
0	2028-09-01	599.0625663776103	200759576.14002976	2081224.2635424545	12095123.625985533	7616653.073540805
0	2028-10-01	573.2039517948724	188664452.51404434	1955404.4876313135	11440626.745327095	7121439.188618021
0	2028-11-01	551.0450823812416	177223825.7687173	1836493.9721319652	12162070.906175207	8004905.080950288
0	2028-12-01	525.3035589599822	165061754.862542	1710228.0580603294	11937960.272948071	7956848.4673720235
0	2029-01-01	495.61062606048824	153123794.58959386	1586261.406882776	9274218.778068257	5504529.064126263
0	2029-02-01	470.60717628991483	143849575.81152564	1489881.4985827312	8473411.36945437	4923050.977874495
0	2029-03-01	442.1010135049169	135376164.44207132	1401894.6339477245	8369579.106579127	4972482.578112479
0	2029-04-01	424.959547213828	127006585.335492	1315013.6787525048	7830144.230313232	4606847.170700299
0	2029-05-01	366.1021761060498	119176441.10517894	1233730.511820942	6710209.8467420675	4124420.3600358525
0	2029-06-01	264.07176850546296	112466231.25843693	1164157.135940623	5986940.518623137	4203740.231739397
0	2029-07-01	254.42817727696755	106479290.73981386	1102040.9583214184	5642485.174799647	3920326.90283209
0	2029-08-01	245.01316052698826	100836805.565014	1043558.1467083757	5455233.8938713	3798106.274372474
0	2029-09-01	234.8155758172698	95381571.67114282	986871.0199595586	4944990.99410406	3349023.352285235
0	2029-10-01	225.32188727702447	90436580.67703868	935460.218433181	5329915.053579968	3798735.252544903
0	2029-11-01	215.01747156622466	85106665.6234588	880251.4542371446	5057708.492868865	3588752.3165795794
0	2029-12-01	207.40159849828572	80048957.13058993	827798.88031846	5032192.74830796	3610666.8879768914
0	2030-01-01	198.16075333780657	75016764.38228194	775597.8534271474	3952364.545424305	2596500.299761768
0	2030-02-01	190.6133388518067	71064399.83685762	734589.7734376523	3722766.6342294095	2409826.999984749
0	2030-03-01	183.88038655389198	67341633.20262823	695931.6039009872	3783787.3887526477	2513169.8370910436
0	2030-04-01	176.59786716760385	63557845.813875586	656701.8066318322	3434880.508262597	2213844.7052039234
0	2030-05-01	170.46977790352236	60122965.30561296	621117.5229684998	3462951.20192154	2278258.3969253986
0	2030-06-01	163.24044449288783	56660014.10369146	585281.7219119349	3193488.725355233	2057638.605649856
0	2030-07-01	156.8243309313134	53466525.37833615	552229.7044123269	2897692.8281964324	1804825.430549867
0	2030-08-01	151.37984837353702	50568832.55013974	522174.91928672575	2938492.2165308055	1884901.513883965
0	2030-09-01	145.27523212102395	47630340.3336089	491765.8159116934	2579623.714315212	1559808.8370902268
0	2030-10-01	139.17475014268655	45050716.619293734	464983.484081025	2795242.8379788105	1814114.6903609573
0	2030-11-01	132.02526439362103	42255473.781314924	436008.8178902359	2555559.077058362	1624812.3376838812
0	2030-12-01	126.02167705014939	39699914.70425654	409550.3944168235	2972582.6438915166	2075483.8953292726
0	2031-01-01	119.09483286788844	36727332.06036503	378857.08530808997	2418436.003775797	1575414.7105397577
0	2031-02-01	113.4510955423766	34308896.05658927	353887.88749069365	2166549.6400926206	1365259.2351308009
0	2031-03-01	108.43875087170866	32142346.416496627	331462.76568204496	1795854.3958599325	1035867.2979683238
0	2031-04-01	104.10097509332049	30346492.020636722	312815.89011440426	1719925.2973076517	987440.4703500106
0	2031-05-01	98.94865588663183	28626566.72332905	0.0	0.0	0.0
1	2019-04-01	22806.0	23250456384.01015	253402368.1331197	900540803.1517487	734859393.7254071
1	2019-05-01	22172.849380280713	22349915580.858402	243455605.1385322	776646968.4836316	614829881.3007467
1	2019-06-01	21646.883793752295	21573268612.37467	234834118.04510203	665146486.737378	506264596.1480681
1	2019-07-01	21201.121544210626	20908122125.6373	227433300.35401893	606093305.7700078	449731064.5348016
1	2019-08-01	20807.945983037363	20302028819.867302	220697764.18507493	577112197.4594313	422893170.36215866
1	2019-09-01	20452.14826029344	19724916622.407776	214305302.19240156	547442892.022174	395200150.2793757
1	2019-10-01	20127.142742413947	19177473730.385654	208257679.05332062	535663751.0759227	385171588.4078735
1	2019-11-01	19793.457899899593	18641809979.30981	202333392.8159356	539156534.4286726	390726547.02106243
1	2019-12-01	19436.60849078224	18102653444.880974	196375781.48180428	571761675.6054187	425575537.0641086
1	2020-01-01	19042.489378410755	17530891769.27561	190054574.18654197	464840740.0564275	321507014.52078533
1	2020-02-01	18725.097536846188	17066051029.219297	184939296.90755165	434197006.46020436	293865119.2361835
1	2020-03-01	18385.112120587302	16631854022.758945	180157069.0662776	438195720.5517067	299884489.11999524
1	2020-04-01	18070.83636261576	16193658302.207254	175345818.49417576	425139997.09322715	289356159.9043033
1	2020-05-01	17731.146270451973	15768518305.114067	170677969.20797554	416851016.6086402	283398212.0627752
1	2020-06-01	17397.35101495649	15351667288.505434	166106557.67002654	399557849.4219639	268093875.41791221
1	2020-07-01	17086.53168381821	14952109439.083485	161725241.28641036	382547551.45041496	253058951.1363994
1	2020-08-01	16811.07755547243	14569561887.632961	157532717.1253382	371875070.41533625	243886049.79708922
1	2020-09-01	16523.257401742445	14197686817.217617	153459197.04506892	366295552.86478263	240017000.37420103
1	2020-10-01	16254.814887545472	13831391264.352922	149448787.96933445	374279109.97423536	249558704.11336643
1	2020-11-01	15966.451867807671	13457112154.378677	145351985.70661062	385344441.7361289	262349923.14040154
1	2020-12-01	15658.29075062422	13071767712.642607	141133624.21758392	404269679.6770345	283336193.64853823
1	2021-01-01	15326.74236193423	12667498032.965595	136710167.68225926	327307555.2435265	219663132.43726265
1	2021-02-01	14350.99011208125	12340190477.721975	133127166.86229467	314481472.5611207	215587256.4195438
1	2021-03-01	13475.84745704548	12025709005.160831	129687499.07739694	305179659.2653578	213539230.82743466
1	2021-04-01	13008.755852171558	11720529345.89555	126354901.7531339	295174386.5272257	206655051.61035717
1	2021-05-01	12854.057667825295	11425354959.36826	123129071.02263682	288810751.9337717	200822217.8427994
1	2021-06-01	12699.70285478966	11136544207.434544	119978834.64889617	281892282.34815264	194489921.41292116
1	2021-07-01	12552.396141856852	10854651925.08641	116903451.05696367	281616552.8250615	194640609.98688626
1	2021-08-01	12403.589532522954	10573035372.261293	113837140.50534603	274370753.5188556	188020477.31538942
1	2021-09-01	12256.70670390589	10298664618.742437	110855932.33908848	262440267.44955856	176656896.19499
1	2021-10-01	12111.349111988084	10036224351.292871	107999905.63813879	270274360.35947496	185120546.84907362
1	2021-11-01	11956.02883420893	9765949990.933434	105060348.21098012	275546560.90044355	191105015.80055168
1	2021-12-01	11779.225676770122	9490403430.032948	102060769.25563188	289901744.07877386	206319828.19641316
1	2022-01-01	11586.107093627785	9200501685.954208	98904228.4887341	244297777.9476527	161723548.32912195
1	2022-02-01	11442.6594867316	8956203908.006546	96252014.02597304	236747222.50155842	154874170.1475315
1	2022-03-01	11298.141369509778	8719456685.504976	93679197.47687843	234829069.13346928	153527350.21216625
1	2022-04-01	11157.445148858646	8484627616.371492	91135962.91994354	225943191.53697535	145432069.265624
1	2022-05-01	11013.98198020986	8258684424.834543	88685590.74450701	223969219.17269593	144131801.40355182
1	2022-06-01	10879.973400030693	8034715205.661849	86259516.13843195	221323338.795276	142182665.39848667
1	2022-07-01	10737.301815963787	7813391866.8665495	83857413.79696187	220898572.19264397	142428001.71595895
1	2022-08-01	10590.734907372413	7592493294.673939	81466618.36105081	215098591.84776998	137495621.51830602
1	2022-09-01	10453.35163706032	7377394702.826165	79136517.3422502	205951753.00649476	129118190.9795808
1	2022-10-01	10300.287527862753	7171442949.819652	76906590.2461195	211884313.9525702	135807669.94816583
1	2022-11-01	10135.468487142645	6959558635.867081	74612240.48575406	215132327.41491824	140024488.6540234
1	2022-12-01	9962.253448141713	6744426308.452183	72278842.24075148	225120038.74626523	151006388.20537347
1	2023-01-01	9752.310825648605	6519306269.705911	69836880.34826666	193190436.79245088	120290865.1775463
1	2023-02-01	9597.663594984278	6326115832.913456	67749812.94887619	188855618.6703248	116662387.02049232
1	2023-03-01	9436.152701178191	6137260214.243129	65705388.5556601	189234085.823757	117945804.91788438
1	2023-04-01	9275.656185136662	5948026128.419379	63659010.55780874	184351867.89567685	114119836.8585867
1	2023-05-01	9084.27352346926	5763674260.523698	61665289.04797793	180369294.21067744	111428546.82836895
1	2023-06-01	8888.125776087314	5583304966.313021	59716619.89523993	182616221.4670668	115068898.11631626
1	2023-07-01	8684.695324398554	5400688744.845949	57745357.823344536	173043774.50002652	107420752.78850332
1	2023-08-01	8438.660188767994	5227644970.345927	55873517.36596409	172898627.4539212	109277557.25073856
1	2023-09-01	8227.321786629795	5054746342.89201	54003412.60095136	167893604.84955406	106006166.89116117
1	2023-10-01	8024.736739036645	4886852738.042446	52190221.445299275	166791571.3803461	106555937.63677573
1	2023-11-01	7805.24607624254	4720061166.662106	50386294.91217247	168735097.21234477	110142799.26644203
1	2023-12-01	7601.805272758171	4551326069.4497595	48558979.62963156	180255438.3302913	123165565.51780564
1	2024-01-01	7357.324149711371	4371070631.11947	46608556.75299144	152666777.94350588	97432732.44836792
1	2024-02-01	7168.228461822299	4218403853.175962	44961840.2137107	145777114.00703275	91829446.9539698
1	2024-03-01	6999.605473383544	4072626739.1689205	43388426.682498775	148007697.79155082	95085131.57930142
1	2024-04-01	6844.207790592764	3924619041.3773785	41793662.363085516	140183118.5735398	88261895.72367269
1	2024-05-01	6694.467236647168	3784435922.8038445	40280883.3363114	137591042.85157758	86636392.46503906
1	2024-06-01	6532.599986018785	3646844879.952265	38798840.459530264	136210088.63130814	86324518.22098482
1	2024-07-01	6372.346345149709	3510634791.3209586	37330447.25066864	132932094.93369506	84064976.97755177
1	2024-08-01	6215.108301259944	3377702696.38726	35897241.85082345	129131196.67780574	82017384.78046
1	2024-09-01	5925.752458307891	3248571499.709459	34509384.50440273	129849884.9292712	84446915.17358302
1	2024-10-01	5782.546056247236	3118721614.780183	33117099.33785724	122397796.54398139	78101563.3239229
1	2024-11-01	5610.387527115681	2996323818.236201	31800574.57782429	127335767.31781739	87077382.65990043
1	2024-12-01	5137.434791488213	2868988050.918382	30434254.44371145	127399468.48715419	94050555.96288499
1	2025-01-01	4579.081889290266	2741588582.431233	29063556.901668057	106951667.75395513	74917126.10861547
1	2025-02-01	4474.556445978351	2634636914.6772776	27915122.34826685	104414145.63864298	73009152.80097827
1	2025-03-01	4361.344458197391	2530222769.038627	26794039.955695555	101932545.40419087	71146012.25268203
1	2025-04-01	4250.939961812423	2428290223.6344366	25700859.670002587	93149899.92939135	62999417.0589378
1	2025-05-01	4149.44119006473	2335140323.7050495	24703232.12324357	93543142.3447991	63966631.4536059
1	2025-06-01	4034.0893040555875	2241597181.3602495	23700857.735194866	93718783.93843791	64831074.207540445
1	2025-07-01	3925.896112233683	2147878397.421813	22699089.889893927	92071066.69400463	63854156.76225628
1	2025-08-01	3817.832287542749	2055807330.7278032	21716141.319279455	88754860.31560266	61184630.30664704
1	2025-09-01	3711.978530472924	1967052470.4122028	20769220.638586357	87886651.72486994	60956809.08979739
1	2025-10-01	3601.866180433497	1879165818.687336	19831596.777692858	89088828.16628262	62866890.863402404
1	2025-11-01	3486.559902300701	1790076990.5210516	18883282.10363897	86784327.17073028	61299480.75624317
1	2025-12-01	3370.22089529468	1703292663.3503225	17958888.894237895	93167253.39018822	68409092.28815126
1	2026-01-01	3241.4503462403113	1610125409.9601321	16967617.549658097	74620661.48038118	50744715.09733687
1	2026-02-01	3143.350292759451	1535504748.4797506	16174307.040922416	73683390.46616492	50500433.01910256
1	2026-03-01	3041.52369141257	1461821358.0135868	15392548.348399602	69693334.49644531	47245692.31792647
1	2026-04-01	2941.920150435558	1392128023.5171413	14651830.276508681	67995341.89043419	46228313.95040502
1	2026-05-01	2839.9228807196937	1324132681.6267073	13930362.44478024	65115230.34608	44071881.51562252
1	2026-06-01	2743.3570681957326	1259017451.2806282	13239742.659968598	66476897.093972534	46134222.48143594
1	2026-07-01	2637.491020166623	1192540554.1866534	12536532.802578006	63342103.40881164	43682283.35054161
1	2026-08-01	2548.140612289998	1129198450.777844	11866814.957057139	59022725.41545959	39974257.27497958
1	2026-09-01	2459.1512196105805	1070175725.3623844	11243408.105779395	58134780.280485846	39665288.74385856
1	2026-10-01	2361.228619249169	1012040945.0818989	10629659.763645029	57037659.27007635	39267275.613157496
1	2026-11-01	2258.5694817726085	955003285.8118219	10027514.334784448	57549392.66366012	40573790.82993939
1	2026-12-01	2143.89541441856	897453893.1481607	9420347.176020924	59731716.90354024	43658949.09851114
1	2027-01-01	2014.8010667003562	837722176.2446213	8790799.64891902	48870344.90700834	33834845.79591585
1	2027-02-01	1916.728068459631	788851831.337613	8276108.167519994	46016990.2254889	31709917.555766664
1	2027-03-01	1819.5351338051278	742834841.1121242	7791157.412964376	41318997.85047009	27811881.213096995
1	2027-04-01	1728.7995574319652	701515843.2616538	7355921.009020753	39784310.35470912	26927085.38087129
1	2027-05-01	1642.5617367948557	661731532.9069451	6937162.602715144	38829731.92641845	26713855.906038254
1	2027-06-01	1550.3897672486742	622901800.9805259	6528980.63839485	35610117.1529084	24117057.088200122
1	2027-07-01	1474.685121862446	587291683.8276174	6154406.645830756	34623965.12106539	23682044.613503322
1	2027-08-01	1408.0947601231803	552667718.7065527	5790187.618897443	31664914.824178074	21239186.383217655
1	2027-09-01	1341.1319751492506	521002803.8823743	5457191.513179768	30768786.24996762	20838693.756201297
1	2027-10-01	1273.570000224295	490234017.63240707	5133706.898898221	30202562.009489685	20740512.465045214
1	2027-11-01	1208.3474180752405	460031455.62291694	4816368.6952377185	30108342.821621984	21188305.84721639
1	2027-12-01	1140.84549189908	429923112.8012949	4500057.771733742	31005759.88735	22601339.10759439
1	2028-01-01	1070.3772299933873	398917352.91394514	4174470.688685964	24341382.72931321	16444011.305774601
1	2028-02-01	1019.6681822949892	374575970.1846319	3918898.4859356154	22496534.519040193	14996663.353535574
1	2028-03-01	970.3191905143651	352079435.66559184	3682671.0063765077	21530251.6690123	14395367.864140935
1	2028-04-01	920.7794888890492	330549183.9965792	3456695.8537718644	20337730.803551394	13527433.140844632
1	2028-05-01	878.095285131628	310211453.1930278	3243399.8926286562	19462434.770129222	12940745.57835762
1	2028-06-01	838.9941549740488	290749018.42289877	3039356.075386051	17573603.16710028	11336104.352944411
1	2028-07-01	800.2867596218366	273175415.2557983	2854886.4410239602	17021334.389965676	11053762.838104215
1	2028-08-01	765.4988838575576	256154080.86583295	2676358.6533745057	15884577.845186064	10168123.971132372
1	2028-09-01	729.857134534628	240269503.0206465	2509912.0823345287	15318736.12239942	9827353.302114967
