Сценарий	Отчетная дата	Кол-во закладных	Текущий ОД	Процентные поступления	Амортизация	Досрочная амортизация
0	2030-12-01	510.64381646822414	165973460.525708	1734030.039442632	8963243.24573467	5293140.724080564
0	2031-01-01	493.6195842728207	157010217.27997315	1640225.9573565796	7790526.993267941	4259876.50650179
0	2031-02-01	478.4093859173722	149219690.28670534	1558734.5120238503	7406439.296553356	3974357.0612956053
0	2031-03-01	465.04459236081175	141813250.99015194	1480986.2148522614	6378788.912859343	3049927.0893858597
0	2031-04-01	454.0641415705833	135434462.07729262	1413762.3832381824	6205161.30213582	2949241.648970899
0	2031-05-01	439.7989486793984	129229300.77515677	0.0	0.0	0.0
1	2019-04-01	22806.0	23250456384.01015	253402368.1331197	900540803.1517487	734859393.7254071
1	2019-05-01	22172.849380280713	22349915580.858402	243455605.1385322	699018349.3721702	537201262.1892853
1	2019-06-01	21729.47922209375	21650897231.48613	235680657.6104877	563894934.2981303	404396412.48746455
1	2019-07-01	21395.61794099731	21087002297.188007	229416814.49410933	506598435.23860604	348790412.0536926
1	2019-08-01	21113.96558640738	20580403861.94942	223816302.629408	493885863.51436687	337416184.2717545
1	2019-09-01	20848.38674217194	20086517998.434948	218385745.8359882	469830834.4455637	314626736.2349614
1	2019-10-01	20608.248423601228	19616687163.989433	213248719.92588383	469536340.34345555	315434165.39901364
1	2019-11-01	20351.225167206674	19147150823.64606	208115768.26733318	471118547.0826367	318483408.0376664
1	2019-12-01	20076.607890076524	18676032276.56326	202977822.8307348	501030169.5513302	349971712.71437013
1	2020-01-01	19771.454312990176	18175002107.01199	197509949.1280828	425168137.07425636	276206990.6240631
1	2020-02-01	19510.332862045518	17749833969.937855	192878597.51224643	394444684.03718585	247953445.52017266
1	2020-03-01	19226.343702461603	17355389285.90051	188575547.68096846	403958805.2063243	259070715.8046775
1	2020-04-01	18954.898551585182	16951430480.694202	184179904.4591417	393758139.0835748	250990921.24194503
1	2020-05-01	18662.38110639446	16557672341.610668	179891462.4983092	389698001.9869374	248747331.87441203
1	2020-06-01	18369.464140332297	16167974339.623734	175650306.06058002	378169360.42700326	238817609.2195446
1	2020-07-01	18100.319481383955	15789804979.196753	171531836.47542053	363305119.66905534	225543743.93316084
1	2020-08-01	17860.06444961892	15426499859.527584	167576371.97943866	356297462.27947104	219685482.0744704
1	2020-09-01	17602.53757372906	15070202397.248095	163696322.9927901	347262026.2629073	212049721.19015098
1	2020-10-01	17364.413552965292	14722940370.985292	159913786.28616524	359588831.1385124	225591688.458884
1	2020-11-01	17108.217804725533	14363351539.846767	155995627.78874034	367833711.8914805	235249126.21717274
1	2020-12-01	16838.958074890266	13995517827.95535	151987838.81597015	382396820.3805698	251390272.56471446
1	2021-01-01	16545.26812567615	13613121007.574804	147826690.93451372	317539273.9610656	200073888.23548165
1	2021-02-01	15551.431924308334	13295581733.613626	144359313.1506459	298495798.56451464	190893008.86960107
1	2021-03-01	14553.24538447892	12997085935.049103	141103671.68287924	289422486.53083444	190192283.14202625
1	2021-04-01	14037.270120340136	12707663448.51834	137950446.32483575	284657750.06560254	188929377.4069061
1	2021-05-01	13901.59509110303	12423005698.452665	134846297.50262004	280219653.80360824	184813426.71648479
1	2021-06-01	13765.149930088559	12142786044.649124	131795419.11211874	271652191.4308589	176625463.6560369
1	2021-07-01	13631.053546984554	11871133853.218294	128833783.40079933	273898611.6964154	179154625.46053475
1	2021-08-01	13496.48959874626	11597235241.521812	125854479.03343427	268647365.19818896	174309804.25161383
1	2021-09-01	13363.159632646584	11328587876.323616	122936584.43405567	259946854.48354337	165976230.46130633
1	2021-10-01	13227.58676707105	11068641021.840075	120106237.74336694	267210758.54033008	173653099.52217358
1	2021-11-01	13084.582855982844	10801430263.29978	117198228.18950947	272685109.2712952	179627875.3614307
1	2021-12-01	12923.60552096646	10528745154.028437	114227504.78304219	288444760.4881989	196012393.70344195
1	2022-01-01	12741.880315862343	10240300393.54028	111084708.88835299	244899433.62878448	153278760.41933256
1	2022-02-01	12605.068058461777	9995400959.911486	108421687.86318132	236919522.90218478	145821851.0504108
1	2022-03-01	12473.269962091874	9758481437.009283	105839245.6246121	237431376.61321056	146660203.73767108
1	2022-04-01	12343.91713345299	9521050060.396057	103260254.14076063	232453023.70529458	142259371.24169743
1	2022-05-01	12211.440442843652	9288597036.690794	100732172.66499445	229355113.77138722	139688463.1763072
1	2022-06-01	12082.98396769242	9059241922.919409	98237661.42947564	226630523.02668792	137502630.92762595
1	2022-07-01	11954.052193319827	8832611399.892687	95768383.60313699	225521530.13533026	136896366.5533342
1	2022-08-01	11817.067468650219	8607089869.7574	93317390.51857454	222126044.94562054	134144867.47868067
1	2022-09-01	11685.618699749952	8384963824.811779	90899778.02107976	211958636.46502912	124610245.99870354
1	2022-10-01	11536.22005279487	8173005188.346727	88595094.18675634	219527635.86172602	132858762.0131722
1	2022-11-01	11384.269780492215	7953477552.484995	86209692.88565314	223358636.32879075	137481938.9814775
1	2022-12-01	11218.435048849673	7730118916.156232	83776671.9810455	232315114.55434114	147291707.63109362
1	2023-01-01	11032.216774617807	7497803801.601882	81247725.99813938	204122178.35587645	120070352.31216457
1	2023-02-01	10893.10778404855	7293681623.246	79032034.43779437	196348071.94985732	112907762.7605255
1	2023-03-01	10740.087144279532	7097333551.296142	76893995.62796591	196503525.4962564	113783508.58680326
1	2023-04-01	10599.094476772509	6900830025.799896	74755964.0696312	193837301.15948468	111988104.53963038
1	2023-05-01	10422.296100620852	6706992724.640407	72648099.01771693	185632678.03418827	104977190.94454743
1	2023-06-01	10238.50575103371	6521360046.606216	70632289.45142566	186754055.17998642	107421699.68904799
1	2023-07-01	10043.49325893728	6334605991.426225	68605542.34580737	178340083.81481442	100887346.71031827
1	2023-08-01	9813.821691258374	6156265907.611415	66665269.1883054	178635287.49377775	103058432.64717636
1	2023-09-01	9612.988145530251	5977630620.117638	64719992.349389516	175972209.21873057	102018829.09521529
1	2023-10-01	9431.17075397423	5801658410.898899	62806995.84802638	172187891.6734923	99788179.2433376
1	2023-11-01	9221.261792653391	5629470519.225414	60931443.03813633	171099874.0085212	100352500.06519419
1	2023-12-01	9035.288692723343	5458370645.216888	59065322.468644515	180794748.57507145	111400771.09045994
1	2024-01-01	8814.848569977847	5277575896.641824	57096191.84679286	157523407.71749407	89835416.3975411
1	2024-02-01	8645.019649369538	5120052488.924323	55381721.30929231	151559137.53665727	85022687.65995124
1	2024-03-01	8497.535777480567	4968493351.387655	53730988.84013615	154456258.52623916	88795144.22537765
1	2024-04-01	8360.268418777265	4814037092.861427	52050623.6237513	145775881.6513857	80891894.66203266
1	2024-05-01	8226.890390841985	4668261211.210051	50459462.22744524	144575180.68814528	80400832.3540431
1	2024-06-01	8079.754267728929	4523686030.521903	48884109.98657485	142643216.79174682	79450158.43708116
1	2024-07-01	7934.57835426741	4381042813.730159	47326852.88949329	140639361.12489974	78326007.50788438
1	2024-08-01	7795.865213577839	4240403452.605254	45790860.84399797	134619820.94196403	74673417.22660114
1	2024-09-01	7378.3691180257365	4105783631.6632967	44325041.36890485	133123299.34051752	75641527.47599462
1	2024-10-01	7258.007375902428	3972660332.32277	42878351.12163524	126280066.11424792	69948608.0164831
1	2024-11-01	7045.7756064401465	3846380266.2085223	41502087.80795226	128008940.82409738	77198650.7905562
1	2024-12-01	6493.303459014877	3718371325.3844223	40110656.16646658	125320362.3076054	82641192.37900168
1	2025-01-01	5900.000041350009	3593050963.0768237	38742280.232935876	110532792.51555483	68990476.32317412
1	2025-02-01	5822.156021648125	3482518170.5612693	37536654.65575487	107294158.92899445	66161787.29394059
1	2025-03-01	5736.70911415541	3375224011.632264	36366642.41666025	103735181.59941247	63024010.54392506
1	2025-04-01	5648.443572027016	3271488830.0328507	35235065.73903482	95354265.5883249	55023170.55531345
1	2025-05-01	5573.695348184654	3176134564.4445324	34196548.850928545	97996067.78185809	58001346.8619532
1	2025-06-01	5485.327879476252	3078138496.6626754	33128048.180194244	98507336.1414455	58951169.20052938
1	2025-07-01	5403.036974815311	2979631160.5212274	32056663.59999243	98609519.04146522	59484655.89534587
1	2025-08-01	5310.970174508043	2881021641.4797597	30985092.87531253	95279994.55904502	56598008.533171475
1	2025-09-01	5223.201681369953	2785741646.920716	29948349.221138168	96681238.17072609	58432659.95861954
1	2025-10-01	5132.2017194826485	2689060408.7499924	28896894.220974505	96649568.5334728	58968675.77914825
1	2025-11-01	5032.103032211594	2592410840.2165194	27848308.414109796	92453235.94276229	55344251.10436939
1	2025-12-01	4930.365819785931	2499957604.2737584	26842298.006202083	99250246.98616451	62684997.3202457
1	2026-01-01	4823.139237224781	2400707357.2875924	25764201.241324928	84439328.69385022	48541171.21736741
1	2026-02-01	4738.128820314339	2316268028.5937386	24847817.77231486	84295210.5306695	48936189.29304047
1	2026-03-01	4647.1021955576425	2231972818.063072	23934473.91383998	81787574.38470289	47059167.71268974
1	2026-04-01	4556.795932479754	2150185243.678369	23046174.650667604	80776820.68423365	46625142.59031038
1	2026-05-01	4459.762093176845	2069408422.9941354	22169865.57348531	77732067.14412709	44266195.516667396
1	2026-06-01	4367.223916981502	1991676355.85001	21325858.323764756	80292826.73117778	47455802.92395854
1	2026-07-01	4268.209341596691	1911383529.1188288	20456645.4199282	77659045.41574731	45416321.63685964
1	2026-08-01	4179.24425793256	1833724483.7030838	19615170.15133184	71345169.42444861	39708363.20101717
1	2026-09-01	4086.165757530019	1762379314.2786367	18842452.15927203	73378161.06595081	42297447.63974604
1	2026-10-01	3978.2107850152956	1689001153.2126853	18048813.268598463	71771382.66909592	41459778.10044047
1	2026-11-01	3863.117206570634	1617229770.5435896	17271559.667978078	72582942.8666082	43212345.16924325
1	2026-12-01	3728.101569688136	1544646827.6769793	16485360.620114211	74927974.94952676	46562694.12845957
1	2027-01-01	3582.5233166702096	1469718852.7274537	15674011.918437347	66742391.14975474	39562568.315669194
1	2027-02-01	3459.465612229277	1402976461.5776982	14953986.074734412	65000604.41881611	38724512.05270624
1	2027-03-01	3338.8955926019007	1337975857.1588836	14252575.767606333	58869462.218846016	33599071.13280276
1	2027-04-01	3219.2729492776352	1279106394.9400358	13617204.121731829	57844427.23805088	33442892.11860968
1	2027-05-01	3098.6882175344913	1221261967.7019868	12993713.9399808	58424443.61074813	35063479.226083726
1	2027-06-01	2966.3447995545453	1162837524.0912368	12365531.706572365	54218023.73618709	31766240.335765243
1	2027-07-01	2854.432649428413	1108619500.3550498	11781743.578556458	54460422.116205834	32875068.248930015
1	2027-08-01	2751.712431951638	1054159078.238845	11196084.053158166	50869507.785572715	30079714.403128244
1	2027-09-01	2645.2542199863683	1003289570.4532716	10649239.738651404	50847142.00920017	30853003.960955404
1	2027-10-01	2534.897953922239	952442428.444072	10103354.95170765	49928005.84608925	30729285.346142
1	2027-11-01	2425.407846486933	902514422.5979813	9567772.953608196	50368682.99166447	32040579.230297655
1	2027-12-01	2316.9344426601365	852145739.6063174	9027756.286250286	51850952.87756932	34408697.993268415
1	2028-01-01	2197.653331103622	800294786.7287487	8472257.887275051	42745327.54722475	26205320.939212617
1	2028-02-01	2108.804286252738	757549459.1815236	8015283.617736675	39797036.40648441	23998590.40317838
1	2028-03-01	2019.0837321359054	717752422.7750397	7590127.880566925	38617568.10402176	23463185.022860873
1	2028-04-01	1932.5064965924898	679134854.6710169	7177692.243030204	37021547.19079392	22455878.701145567
1	2028-05-01	1853.046213527638	642113307.4802232	6783083.277255317	35702227.27537154	21686030.16766181
1	2028-06-01	1782.1471623199757	606411080.2048522	6402831.959262778	32486700.566815376	18967959.58710114
1	2028-07-01	1712.6662132767992	573924379.6380361	6056407.219204357	32063490.574485745	19007232.774558254
1	2028-08-01	1647.1495403008648	541860889.0635515	5715048.730435087	30424808.06674523	17823715.855511285
1	2028-09-01	1578.426936068896	511436080.9968054	5391541.842591928	29603816.412736274	17428687.199313242
1	2028-10-01	1513.539111905921	481832264.5840696	5077107.686468178	27982081.84985306	16236991.312405631
1	2028-11-01	1456.5072267020528	453850182.73421663	4779964.889548442	29666995.354840808	18314486.66869722
1	2028-12-01	1392.3671684887772	424183187.3793756	4465813.9782666555	29784616.349237524	18871671.727482717
1	2029-01-01	1320.4579222459502	394398571.0301377	4150478.677795022	23739438.11164014	13361441.515884507
1	2029-02-01	1257.7988531780034	370659132.9184979	3899227.9966454143	21748719.478794802	12208050.928370342
1	2029-03-01	1131.4900916723325	348910413.4397028	3669585.8577175927	21051141.792941958	12068244.233889528
1	2029-04-01	1086.782892923475	327859271.6467606	3447438.8927884586	19631522.291912146	11192363.328612873
1	2029-05-01	895.8063336145751	308227749.35484934	3240283.79657662	16787734.51231978	10282343.096186228
1	2029-06-01	656.1797378710592	291440014.84252936	3063298.1146132415	14777274.510820558	10230443.278760456
1	2029-07-01	631.5797782335349	276662740.3317086	2907141.6921714875	13900773.51926522	9511219.689935427
1	2029-08-01	610.37738300865	262761966.81244326	2760468.213309097	14120174.207667653	9873185.48081028
1	2029-09-01	587.4140367999926	248641792.6047757	2611165.4031979055	12966404.804957248	8875114.82133546
1	2029-10-01	559.0279941744274	235675387.79981858	2474104.4501267015	13148774.280448288	9254206.452495601
1	2029-11-01	536.8531246305881	222526613.5193703	2335658.0495226337	12765477.814049829	9017249.025626846
1	2029-12-01	517.7835439824518	209761135.70532042	2201036.9102582107	12905652.473423768	9286796.856063347
1	2030-01-01	492.67912060495667	196855483.23189676	2064966.3909000196	10053797.22795016	6608839.608267488
1	2030-02-01	475.42369714038637	186801686.00394648	1958946.084366931	9339052.64893796	5998264.224370766
1	2030-03-01	459.5385757693865	177462633.3550085	1860306.892844431	9376991.928102234	6143586.932941012
1	2030-04-01	441.2551476520638	168085641.42690644	1761468.6723211212	8517300.016798615	5406515.754558071
1	2030-05-01	426.67339649209896	159568341.41010758	1671693.01620537	8294158.515147632	5271479.096934129
1	2030-06-01	411.74056313142455	151274182.89496008	1584396.3690935266	7880923.489707961	4953737.794733147
1	2030-07-01	398.98771025222356	143393259.4052517	1501297.098310566	6881999.550012757	4055654.702998571
1	2030-08-01	385.2659955041951	136511259.85523915	1428601.9348647841	7182770.866754314	4444388.092124537
1	2030-09-01	372.26059743697823	129328488.98848474	1353000.7566615234	6468695.065670116	3806560.198388382
1	2030-10-01	359.64167192835737	122859793.92281482	1284745.9102503497	6725296.088627839	4135116.651495932
1	2030-11-01	344.72377076936834	116134497.83418697	1213819.4838531541	6358886.825488405	3872886.67360196
1	2030-12-01	331.8084829783618	109775611.00869861	1146816.499672833	6932296.796478257	4521207.7160615865
1	2031-01-01	317.10603168711884	102843314.21222024	1073913.5296025071	5734679.507040907	3436074.816973335
1	2031-02-01	305.22117754218493	97108634.70517942	1013728.8978889709	5351808.531324491	3134792.9866764033
1	2031-03-01	293.99486413356044	91756826.17385487	957404.7568148661	4618960.448350785	2492325.5336077474
1	2031-04-01	285.5000543092817	87137865.72550416	908619.5076323253	4335756.502730232	2266158.6477007847
1	2031-05-01	273.9424554874022	82802109.22277388	0.0	0.0	0.0
2	2019-04-01	22806.0	23250456384.01015	253402368.1331197	900540803.1517487	734859393.7254071
2	2019-05-01	22172.849380280713	22349915580.858402	243455605.1385322	785782173.4756248	623965086.2927399
2	2019-06-01	21637.59116514738	21564133407.382675	234736058.09692192	678601649.5689232	519789119.169988
2	2019-07-01	21176.916356452097	20885531757.81376	227187777.06873336	619902293.1141293	463722792.1257904
2	2019-08-01	20768.270247310702	20265629464.69964	220299258.2836677	595363753.9904318	441439282.14663965
2	2019-09-01	20390.633806669874	19670265710.70912	213699644.59780666	567295901.8392963	415500201.6077567
2	2019-10-01	20044.739963212698	19102969808.869865	207426968.11122295	554268279.503097	404372588.90714836
2	2019-11-01	19687.85676898937	18548701529.366856	201289176.39620632	558179345.1935397	410508231.6507658
2	2019-12-01	19308.95585944554	17990522184.17315	195115573.03751653	588494596.0747736	443249360.2054176
2	2020-01-01	18894.601390274303	17402027588.09843	188603216.67495176	475119132.5495322	332877753.2438783
2	2020-02-01	18563.371679344644	16926908455.549015	183369970.38186905	446412525.9209367	307316432.2645575
2	2020-03-01	18202.80095398677	16480495929.627932	178448973.04890764	448537215.1354339	311640554.9268993
2	2020-04-01	17876.02327409166	16031958714.492512	173519870.7167764	438292692.1388385	304015448.56113905
2	2020-05-01	17520.8150355532	15593666022.353712	168703340.29335922	430557067.19729817	298790947.5024049
2	2020-06-01	17169.791820753904	15163108955.15642	163978490.25100833	411587694.41888046	281945115.2108473
2	2020-07-01	16845.17048523643	14751521260.737558	159461621.4523769	393020258.2498226	265501571.95313233
2	2020-08-01	16554.196231449678	14358501002.487627	155150404.59873512	382949764.0258204	257084250.4237483
2	2020-09-01	16249.822942922168	13975551238.4618	150950576.95341173	375618866.29856724	251635485.416722
2	2020-10-01	15969.23058763272	13599932372.163324	146833453.5643437	383572532.8979069	261249825.28244984
2	2020-11-01	15667.79449031905	13216359839.26541	142630531.45179665	398445026.70413625	277952696.4078069
2	2020-12-01	15341.654209525499	12817914812.561323	138265343.1030133	417376054.98622066	299106576.00268006
2	2021-01-01	14990.608116990243	12400538757.575125	133693439.28743695	334273830.3292488	229187066.82314634
2	2021-02-01	14016.460740182963	12066264927.24578	130030892.7948674	322965930.06456804	226521380.73933312
2	2021-03-01	13150.512981797474	11743298997.181194	126496693.19251877	312131893.0945212	222740478.35765395
2	2021-04-01	12697.812502641344	11431167104.086744	123085242.50171259	302343096.262157	215935189.082233
2	2021-05-01	12527.096416667357	11128824007.82452	119778334.36917521	296108422.28901446	210355741.76830786
2	2021-06-01	12358.208451862378	10832715585.535568	116544826.89099964	290431101.42829514	205356336.78025833
2	2021-07-01	12193.180597700028	10542284484.107294	113372115.43007757	289967794.2429151	205461645.3954689
2	2021-08-01	12025.897518928248	10252316689.86432	110209786.99753037	283320403.4875044	199571972.24710548
2	2021-09-01	11860.53531467089	9968996286.376816	107127277.55500072	270350743.65775234	187345566.6643548
2	2021-10-01	11696.584370471552	9698645542.719057	104180682.37735416	278591454.5855647	196334997.75478834
2	2021-11-01	11521.807943442724	9420054088.133526	101146087.62495652	285466032.9311369	204044868.62332872
2	2021-12-01	11323.561743962864	9134588055.20235	98033483.41305657	303799161.99456596	223396610.74853143
2	2022-01-01	11104.35239536403	8830788893.207819	94720704.9152579	252619644.01324263	173446966.696938
2	2022-02-01	10943.511393767989	8578169249.194565	91975050.86588071	245601193.9807877	167280976.56640846
2	2022-03-01	10780.055531591273	8332568055.213767	89304222.14065973	242598566.2009617	165048123.19866768
2	2022-04-01	10617.738561543447	8089969489.012792	86673331.48833492	234125021.34182045	157555819.96306902
2	2022-05-01	10453.60781416437	7855844467.670996	84131606.39230879	231698353.69617796	155960479.68579653
2	2022-06-01	10296.162734143272	7624146113.97482	81619053.73647177	229331477.81061044	154474512.5809561
2	2022-07-01	10133.42145110402	7394814636.164191	79128501.5598863	229251356.86558717	155233258.29326606
2	2022-08-01	9965.459038282865	7165563279.298633	76646323.80318347	220715145.07093498	147766422.58895108
2	2022-09-01	9808.181990685198	6944848134.227691	74254102.17606221	211298605.74676448	139304014.73406902
2	2022-10-01	9637.270423078018	6733549528.480912	71964600.1936602	218932670.0438909	147839254.650656
2	2022-11-01	9448.798735472881	6514616858.437018	69593084.03574635	223430594.6776458	153456248.7753029
2	2022-12-01	9253.55987038151	6291186263.759394	67169347.66033822	236967254.6038117	168153778.2547665
2	2023-01-01	9018.567098158253	6054219009.155574	64599969.95900378	198082552.66678947	130711553.99415937
2	2023-02-01	8848.055438954203	5856136456.488787	62462064.07587758	192907009.76179364	126413396.41116017
2	2023-03-01	8671.504355821358	5663229446.726986	60377097.234611556	191122146.33051884	125685102.01359516
2	2023-04-01	8497.71254216944	5472107300.396473	58313776.97262956	184256500.93932325	119977767.41159827
2	2023-05-01	8295.00430998271	5287850799.457148	56325007.82962887	178613975.68575883	115703491.79978031
2	2023-06-01	8091.728145066079	5109236823.77139	54400691.860069364	179759080.75223878	118331608.24635974
2	2023-07-01	7885.489915476803	4929477743.019146	52466668.011359125	167703466.29739752	108232526.48366737
2	2023-08-01	7645.153198143994	4761774276.721752	50659392.82341599	165698812.18625623	108199866.92712668
2	2023-09-01	7445.079876328944	4596075464.535499	48875082.412162654	160146943.10854295	104366379.22692002
2	2023-10-01	7252.712883763779	4435928521.426948	47154023.78363287	157457604.8794265	103266081.27929121
2	2023-11-01	7041.298047421004	4278470916.547528	45459718.694452144	156227120.42914435	103613521.40005048
2	2023-12-01	6851.934418293864	4122243796.118378	43776799.24754319	164574878.75366104	113417249.96372026
2	2024-01-01	6631.160700126628	3957668917.3647203	42005686.69562591	138111726.58316588	88658155.19252124
2	2024-02-01	6461.0630705495505	3819557190.781552	40524083.65655079	132271351.81604165	84006544.45203298
2	2024-03-01	6309.512552311315	3687285838.9655023	39105782.28864724	132519338.31063129	85184911.17765807
2	2024-04-01	6176.775720374572	3554766500.654881	37686135.61044652	125135081.44401595	78666743.75255093
2	2024-05-01	6046.360637621011	3429631419.21087	36344008.497285746	122112430.4338157	76484946.83804025
2	2024-06-01	5907.4351851983265	3307518988.777051	35036864.10147421	117505839.47621477	72784001.70396575
2	2024-07-01	5778.973278476345	3190013149.3008366	33777479.38116631	114606209.08851103	70698176.81455976
2	2024-08-01	5650.7036802601015	3075406940.2123237	32549321.8931769	109201020.49791099	66581650.037828416
2	2024-09-01	5442.626414404449	2966205919.714417	31382837.43380288	108984151.98016539	67580463.68722907
2	2024-10-01	5331.179924503212	2857221767.7342467	30221099.67295413	99876482.24523579	59365905.52605523
2	2024-11-01	5197.226702878676	2757345285.489011	29153872.241003472	101745739.9625468	64736202.995967485
2	2024-12-01	4796.20765778842	2655599545.5264635	28069433.10225698	98714482.44141877	67814263.55029497
2	2025-01-01	4314.655198501987	2556885063.0850487	27014976.677468013	85212580.26960601	55304506.4326152
2	2025-02-01	4246.240762833473	2471672482.815443	26106562.999077775	81973386.98542485	52449974.334989324
2	2025-03-01	4174.7580347674775	2389699095.8300114	25231869.43554596	79726706.48856999	50575164.59015506
2	2025-04-01	4104.993042531431	2309972389.341442	24382277.95279473	71363895.34769598	42582674.49104087
2	2025-05-01	4045.764516549385	2238608493.9937506	23622675.71413028	71120172.92900944	42667097.39516467
2	2025-06-01	3972.0491995257685	2167488321.064739	22864708.08278685	72204074.53004117	44140710.04612872
2	2025-07-01	3906.9766071512754	2095284246.5346985	22097028.7027174	71531751.03236526	43875633.341087386
2	2025-08-01	3835.882305569531	2023752495.5023308	21337226.26541821	68096722.60035667	40808280.9781976
2	2025-09-01	3771.779923344292	1955655772.9019754	20614309.292141248	68930680.72802395	41990055.72330555
2	2025-10-01	3704.726427793704	1886725092.173953	19881962.38049673	69754162.70214212	43233944.58725029
2	2025-11-01	3628.7958179510188	1816970929.4718108	19142671.53060949	65424907.354566224	39398831.60815285
2	2025-12-01	3558.7597495614036	1751546022.1172447	18448676.928976532	69549122.42227532	43914117.75765416
2	2026-01-01	3482.2149220096862	1681996899.6949675	17711196.65454577	59479876.69727349	34336496.510432586
2	2026-02-01	3420.2121294217977	1622517022.9976935	17080436.163562987	59118687.272019975	34385697.5180482
2	2026-03-01	3350.5845527321885	1563398335.7256753	16455050.91266086	55099257.08062203	30846146.062005498
2	2026-04-01	3289.1372037197125	1508299078.6450527	15870272.24780348	54509626.65490751	30646577.284754984
2	2026-05-01	3220.5544983764453	1453789451.9901457	15292571.293726536	53281919.2568963	29879325.88794219
2	2026-06-01	3159.158876269749	1400507532.7332494	14727512.81288239	54720256.67397295	31739019.710911233
2	2026-07-01	3087.3789909266516	1345787276.0592752	14148710.46533903	51700755.190917134	29145379.499034658
2	2026-08-01	3029.7534381243595	1294086520.8683598	13601608.213302491	47929135.3887911	25730124.610157996
2	2026-09-01	2972.7584983699876	1246157385.4795685	13094575.114141298	48630051.742813155	26791904.893861137
2	2026-10-01	2905.321802470319	1197527333.7367558	12580394.914957171	47197395.50050015	25813763.37324722
2	2026-11-01	2832.8938407797064	1150329938.236255	12081114.228106167	46507345.93105956	25699139.131929405
2	2026-12-01	2745.5801174228077	1103822592.305194	11589395.160514591	47827821.768431306	27710262.333609823
2	2027-01-01	2645.904344783402	1055994770.5367644	11083988.684844786	44423286.95551116	25074777.81782578
2	2027-02-01	2563.0621357042605	1011571483.581253	10615173.406954229	42139014.83643383	23397624.596269283
2	2027-03-01	2479.2918266045026	969432468.7448194	10169979.855020776	37224188.95317435	19188503.885177486
2	2027-04-01	2399.4301753704326	932208279.7916442	9776767.989826435	36801798.65127253	19323714.597872593
2	2027-05-01	2318.604029793969	895406481.1403723	9388385.789654009	36736998.318449914	19960884.140364274
2	2027-06-01	2232.9123253654507	858669482.8219212	9001262.136017641	34114657.23153983	17915954.617828764
2	2027-07-01	2165.8043139309675	824554825.5903811	8641548.018641323	34139846.4469406	18401547.320032403
2	2027-08-01	2106.571939296783	790414979.1434417	8281564.800929966	31702765.751242988	16454090.257156083
2	2027-09-01	2040.3947721547988	758712213.3921981	7947181.1770233875	31578302.555311866	16822979.924333874
2	2027-10-01	1973.6039182054137	727133910.836887	7614284.886611783	30605207.13610556	16279743.168842789
2	2027-11-01	1913.5783577536552	696528703.7007807	7292037.324777372	30873799.802490726	17059729.81513098
2	2027-12-01	1852.601966067499	665654903.8982904	6966864.936886853	31636105.206107568	18292457.352586236
2	2028-01-01	1784.0044783543326	634018798.6921825	6633941.823621159	28420616.775586065	15539249.819775116
2	2028-02-01	1731.770907377614	605598181.9165965	6335055.938924424	25985794.617314164	13555910.838197388
2	2028-03-01	1679.2968715866077	579612387.2992823	6061598.03604479	25975750.939499617	13937679.373969262
2	2028-04-01	1620.1410058885633	553636636.3597826	5788415.816027738	24587921.804563414	12901716.07464052
2	2028-05-01	1576.7376917595511	529048714.5552191	5530188.408910425	24260217.366069064	12849489.361508243
2	2028-06-01	1535.5598122200079	504788497.1891506	5275607.097003983	21750580.131932992	10635768.50800938
2	2028-07-01	1492.1346015499025	483037917.05721736	5046794.208900733	21728571.771413907	10909864.926359572
2	2028-08-01	1456.0930366685761	461309345.28580374	4818520.888154548	20516776.729816567	9934804.121366369
2	2028-09-01	1415.2540838988507	440792568.55598664	4603321.115491635	20513365.4301098	10143293.282523008
2	2028-10-01	1376.059891370363	420279203.1258772	4388131.705819139	19202029.744948473	9050621.739382677
2	2028-11-01	1345.133456985724	401077173.38092875	4186914.9822707456	20504106.709137723	10551397.640753504
2	2028-12-01	1307.4501565374242	380573066.67179084	3972396.714204952	20261104.836891975	10541232.403295422
2	2029-01-01	1262.2515131156247	360311961.83489877	3760199.8906699694	16966568.386434026	7555073.945831886
2	2029-02-01	1218.2862956623155	343345393.4484648	3582515.040391502	15700756.146517694	6744498.42366271
2	2029-03-01	1152.3205613552234	327644637.30194724	3418218.802620599	16016357.94454886	7342661.064660488
2	2029-04-01	1124.8671083564288	311628279.357398	3250714.8703498454	15207759.698837176	6960216.692226283
2	2029-05-01	924.4924163883875	296420519.6585612	3091619.3787664217	12761801.996830873	6405194.454184385
2	2029-06-01	688.9701929015672	283658717.66173035	2958432.696107217	10924411.234069237	6402857.858551091
2	2029-07-01	673.0783180840233	272734306.4276612	2844245.9216487836	10350854.577914879	5920232.6694972925
2	2029-08-01	658.4827491586177	262383451.849746	2736277.637771962	10831895.43189961	6497985.830207853
2	2029-09-01	639.8930730284529	251551556.4178465	2622845.9469313384	9853184.36222387	5618101.098676505
2	2029-10-01	624.1791275043811	241698372.05562246	2519542.3799983435	10849328.33141142	6719305.356972361
2	2029-11-01	605.6878745770316	230849043.72421128	2406298.1661961777	10148984.236608518	6133383.450557079
2	2029-12-01	592.6503763810201	220700059.48760283	2300273.2848668704	10097655.625155069	6165346.573177602
2	2030-01-01	575.919336302758	210602403.86244756	2194653.741724041	8421104.680455655	4598974.007546717
