Сценарий	Отчетная дата	Кол-во закладных	Текущий ОД	Процентные поступления	Амортизация	Досрочная амортизация
2	2023-08-01	5635.7138075940875	3563559391.488077	37637435.48810929	147651315.61944115	105508630.52506089
2	2023-09-01	5444.584149254523	3415908075.8686366	36061557.23996664	143467826.94103417	102876333.1985575
2	2023-10-01	5272.785015564772	3272440248.9275994	34532657.46232136	139951302.91761833	100808888.58167581
2	2023-11-01	5081.550736716322	3132488946.009986	33040267.56117696	140354079.26580238	102690941.97611974
2	2023-12-01	4897.975146529143	2992134866.7441797	31542478.678329125	148357554.71484002	112145440.02900836
2	2024-01-01	4690.613687470067	2843777312.0293393	29960546.058140807	119431429.21946412	84838058.21521638
2	2024-02-01	4533.9284559838625	2724345882.8098764	28689863.508729897	112000780.13546722	78551156.09991018
2	2024-03-01	4397.525869715923	2612345102.674403	27499014.87252511	111100086.07598218	78522477.33314073
2	2024-04-01	4271.274108929346	2501245016.598427	26318881.96296735	104627936.47406843	72898107.95444861
2	2024-05-01	4146.920023928085	2396617080.1243615	25206564.790134665	101634277.37948431	70758011.49135387
2	2024-06-01	4021.063973164974	2294982802.7448764	24127904.291777555	96979331.78221783	66953875.36300871
2	2024-07-01	3901.747173698905	2198003470.9626584	23098017.21892021	92532435.58010072	63300094.72724522
2	2024-08-01	3784.5946089606878	2105471035.3825564	22114814.400487024	89826424.48205689	61588807.20520402
2	2024-09-01	3631.156353929811	2015644610.900502	21163559.74898301	87852677.75394206	60618236.69423038
2	2024-10-01	3530.6464521111993	1927791933.146557	20233854.13384449	80848567.4613126	54431593.347303756
2	2024-11-01	3413.7830184846616	1846943365.6852434	19375972.977128655	82680102.76553555	58118969.04112226
2	2024-12-01	3198.859019070572	1764263262.9197087	18500468.29075057	80798690.12861735	60492090.75354524
2	2025-01-01	2820.0404957804567	1683464572.7910933	17642536.240847014	66382632.334381506	46954875.56267378
2	2025-02-01	2757.4377546633223	1617081940.456711	16939112.32193336	61465575.825950004	42429248.07285414
2	2025-03-01	2696.274370229724	1555616364.6307588	16286705.234204043	60266638.22028162	41573906.11315347
2	2025-04-01	2636.7024836975506	1495349726.410478	15648329.014591347	55107910.28699601	36778916.60331747
2	2025-05-01	2582.707886188641	1440241816.123484	15065214.002040464	52401203.41830709	34397754.921580434
2	2025-06-01	2521.784174501608	1387840612.705176	14509917.524179611	53612064.07152842	35970429.996352494
2	2025-07-01	2467.015935093487	1334228548.6336486	13943221.929207552	51588998.51339503	34299441.169585615
2	2025-08-01	2411.2385076122796	1282639550.1202512	13398342.608934173	49087336.12688919	32129862.657859363
2	2025-09-01	2354.8251253584995	1233552213.9933622	12880363.28531706	49280834.73756752	32667245.22040967
2	2025-10-01	2301.4734142170773	1184271379.2557964	12360218.961490765	49564920.00121527	33342534.78761442
2	2025-11-01	2242.32025849618	1134706459.25458	11838391.783982363	46582044.825945675	30729179.97396589
2	2025-12-01	2187.347432015194	1088124414.4286351	11347201.136791853	49627584.05565399	34123733.52346203
2	2026-01-01	2126.026555977338	1038496830.3729794	10824223.399736905	40440807.14452418	25341304.04860383
2	2026-02-01	2076.3627009716492	998056023.2284553	10398487.847134136	41024228.98248492	26284871.293590404
2	2026-03-01	2022.982438418057	957031794.2459713	9968121.090572316	36335247.403529964	21975166.045886464
2	2026-04-01	1979.9949410227516	920696546.8424413	9585682.648635486	36285203.009067334	22197855.785332866
2	2026-05-01	1933.347906433727	884411343.8333734	9204136.852955699	35773260.318990216	22028052.868154854
2	2026-06-01	1888.0707170026535	848638083.5143846	8828163.128611866	36376772.8738728	22930716.559274636
2	2026-07-01	1840.889399332053	812261310.6405101	8446658.952139154	34256860.38251208	21133521.36311722
2	2026-08-01	1794.3338864555085	778004450.2579991	8087277.1667583585	31543379.921277687	18707547.266761344
2	2026-09-01	1752.6417844529774	746461070.3367214	7756559.730535895	31617776.324298054	19063531.67472371
2	2026-10-01	1705.7407443388702	714843294.012424	7425090.29046845	30957372.740854688	18712627.553961925
2	2026-11-01	1656.3297254959423	683885921.2715688	7100848.463045098	30210345.83289439	18340596.47560464
2	2026-12-01	1601.0541317734842	653675575.438674	6784349.760119533	31315369.371426247	19873572.928931326
2	2027-01-01	1536.4417236805568	622360206.0672485	6456357.043916136	28715440.877873264	17762774.302952997
2	2027-02-01	1482.0000903420178	593644765.1893748	6156398.066780346	27027233.92422703	16514767.377086233
2	2027-03-01	1428.3308964053867	566617531.2651477	5873928.861390553	23496294.605605803	13416044.632339379
2	2027-04-01	1378.0569616429607	543121236.6595416	5628239.530280433	23243455.64532083	13492575.704927217
2	2027-05-01	1323.5534089906012	519877781.014221	5385390.477698703	23295532.401857104	13954634.067485198
2	2027-06-01	1269.5080013515374	496582248.6123637	5142574.148179231	21243409.90178621	12265509.101689609
2	2027-07-01	1227.5470045039606	475338838.7105776	4920832.533534187	21633556.68695776	12925428.53297345
2	2027-08-01	1192.233761857884	453705282.02361995	4695290.3008233365	20215075.51476034	11823261.9768364
2	2027-09-01	1150.3379294282029	433490206.5088596	4484718.9811088415	18971509.630579926	10859664.249519683
2	2027-10-01	1111.071181431142	414518696.87827957	4286940.5133194765	18560115.867814906	10697236.72425906
2	2027-11-01	1071.4274040164119	395958581.01046455	4093676.9624362285	18409587.674761668	10864196.655822359
2	2027-12-01	1031.3619199407985	377548993.33570313	3901755.028801772	19407836.927489832	12136477.616082255
2	2028-01-01	987.841358661289	358141156.40821296	3699834.195119533	17364111.664042067	10370774.858950138
2	2028-02-01	954.7986593054175	340777044.74417114	3519581.5075726146	15240921.578485737	8519391.305331228
2	2028-03-01	924.6862903606532	325536123.1656854	3361132.954919724	15269779.3239155	8782197.978097506
2	2028-04-01	889.8146451236472	310266343.84176975	3202562.4307234003	14562694.789641228	8280997.467896553
2	2028-05-01	863.807519092184	295703649.05212814	3051469.5290687317	14226389.22076438	8099519.4636542965
2	2028-06-01	839.2511608077591	281477259.8313639	2903985.081808175	12687539.254384862	6720819.756269354
2	2028-07-01	814.2009123998185	268789720.5769794	2772165.730083333	12702364.204394244	6911923.04302806
2	2028-08-01	790.5649036029903	256087356.37258518	2640373.5342356763	11993786.304125005	6358612.983002596
2	2028-09-01	766.3566956267184	244093570.0684601	2516052.660372124	11804714.751444217	6307135.0165179325
2	2028-10-01	742.2052474350294	232288855.3170159	2393730.203059869	11726107.607193632	6369491.0109312
2	2028-11-01	723.5190994784014	220562747.70982215	2272430.072304434	12281692.092222016	7053521.142035255
2	2028-12-01	698.5476123280596	208281055.61760026	2145527.1597263645	12334475.602311457	7281940.329849174
2	2029-01-01	668.3406965600743	195946580.01528862	2018031.3387772492	10013275.304670744	5175432.419081187
2	2029-02-01	640.8184828396527	185933304.71061793	1914428.8341980095	9385006.314465148	4759566.787697168
2	2029-03-01	614.8059602247763	176548298.39615288	1817519.2722798104	9111319.502766045	4622335.103931736
2	2029-04-01	597.7819541312379	167436978.89338696	1723318.0431846248	8566038.641544223	4225364.772387833
2	2029-05-01	538.8069921341012	158870940.2518427	1634747.77500957	7639824.407768248	4025856.0199844055
2	2029-06-01	388.2208492442366	151231115.8440744	1555824.1371287364	6647855.471918153	4150311.7149366997
2	2029-07-01	377.5293713843377	144583260.37215632	1487130.6017968522	7005470.264684667	4570561.020727835
2	2029-08-01	365.4241133119182	137577790.10747156	1414994.7539876616	6224565.948923469	3873124.091685731
2	2029-09-01	354.380910526991	131353224.15854797	1350562.4367042976	5719609.638982107	3432748.564863546
2	2029-10-01	343.4856979511343	125633614.51956588	1291362.2770288368	6622246.450197788	4396725.151787673
2	2029-11-01	330.36461962321687	119011368.06936812	1223147.8485058653	5996989.934965674	3843021.161771636
2	2029-12-01	320.7543377088075	113014378.13440251	1161268.7175133387	5789185.084596061	3681599.488585868
2	2030-01-01	310.5265715796872	107225193.04980642	1101435.0749794622	5025234.932621913	2991565.1519177626
2	2030-02-01	300.64065965450624	102199958.11718449	1049555.0716500077	4653327.913851145	2670927.935791287
2	2030-03-01	291.70728406156655	97546630.20333335	1001445.3854805268	4998809.4248849945	3063688.5050546518
2	2030-04-01	283.3121134016466	92547820.7784484	949906.3849887067	4206182.107789872	2329236.236471072
2	2030-05-01	275.85561909956954	88341638.67065842	906535.8959009859	4649970.852429297	2807009.0478615398
2	2030-06-01	265.90882996691926	83691667.8182292	858721.667188412	4119014.5857734256	2349413.696382836
2	2030-07-01	256.8501364794825	79572653.23245573	816325.1684582715	3930628.1263944833	2215701.6084662275
2	2030-08-01	249.93639966845058	75642025.10606131	775830.5869443304	4044853.775622557	2389273.632073294
2	2030-09-01	241.98308671085766	71597171.33043863	734233.0368567985	3443022.3711294355	1825468.2194358213
2	2030-10-01	234.46315864279865	68154148.95930934	698709.7586951012	3759298.4955201363	2191072.6508825547
2	2030-11-01	223.75095270942114	64394850.463789105	659967.2611696081	3225291.44912891	1729195.3531699856
2	2030-12-01	216.44768229314707	61169559.01466022	626776.2440270628	3910472.2053542514	2460329.677866891
2	2031-01-01	204.66452131116833	57259086.809305966	586624.149463776	3547222.440866748	2189126.9705578205
