Номер закладной	Дата выдачи	Дата погашения	Текущий ОД	Ставка по кредиту	Кредит/Залог	Регион	Первоначальный ОД	Доходы заемщика	Образование	Продукт
0	2015-11-23	2035-08-10	573985.15	14.0	87.79	66	1045000.0	19144.99	4	0
1	2014-10-28	2034-12-28	2545534.77	12.25	47.08	78	3117000.0	55000.0	5	0
2	2014-09-05	2029-11-05	2142697.91	12.25	64.25	78	2435000.0	45000.0	5	0
3	2014-09-11	2029-11-12	2648052.99	12.15	46.0	78	2990000.0	37576.37	5	0
4	2014-09-03	2030-05-20	1637030.21	11.65	69.0	78	2001000.0	41419.32	5	0
5	2014-09-02	2039-11-02	1340799.87	12.55	52.48	78	1732000.0	32068.94	5	0
6	2014-08-27	2026-08-28	745825.22	13.15	83.33	78	1000001.0	33369.91	4	0
7	2014-08-26	2034-06-19	2089747.3	11.65	68.18	78	3000000.0	59350.35	5	0
8	2014-08-25	2029-10-25	3039387.32	12.15	76.25	78	4880000.0	136068.5	5	0
9	2014-08-21	2027-10-28	1528100.77	12.15	63.64	78	2100000.0	63696.51	5	0
10	2014-08-19	2021-10-19	1125649.6	11.65	73.15	78	2180000.0	83844.63	5	0
11	2014-09-16	2028-11-16	1540138.87	11.65	68.63	78	2100000.0	72053.38	5	0
12	2014-08-21	2024-10-21	1028028.71	12.05	54.05	78	1400000.0	46847.1	4	0
13	2014-08-14	2029-10-12	2187135.4	12.25	79.73	78	3500000.0	36463.05	5	0
14	2014-08-11	2022-01-18	642449.07	12.55	58.06	78	1800000.0	42038.67	6	0
15	2014-08-04	2024-10-04	1954449.47	12.75	61.62	78	2625000.0	120000.0	5	0
16	2014-08-01	2028-12-18	984637.52	11.65	79.33	78	3570000.0	54902.64	5	0
17	2014-07-31	2022-09-30	1403635.13	12.15	65.71	78	2300000.0	60000.0	5	0
18	2014-07-30	2024-09-30	1822302.75	12.15	65.79	78	2500000.0	50000.0	5	0
19	2014-07-29	2034-09-29	970516.28	12.55	76.92	78	2000000.0	45000.0	5	0
20	2014-07-25	2034-09-25	2816745.7	12.75	65.0	78	2990000.0	60000.0	5	0
21	2014-07-23	2029-09-21	1739315.39	12.15	53.45	78	1983000.0	40000.86	4	0
22	2014-07-11	2029-09-11	1354219.54	12.65	84.97	78	1538000.0	36522.38	4	0
23	2014-08-19	2027-04-19	1396627.76	12.15	72.03	78	2377000.0	50000.0	4	0
24	2014-07-02	2031-03-10	584727.7	12.05	44.94	78	1600000.0	58776.38	5	0
25	2014-09-17	2024-11-15	1047913.91	13.45	40.0	78	1400000.0	45000.0	6	0
26	2014-10-07	2020-12-07	1577249.12	12.25	51.95	78	4000000.0	200000.0	6	0
27	2014-12-04	2022-10-28	847871.05	12.55	36.32	78	1700000.0	38520.66	5	0
28	2014-12-17	2032-02-17	13864288.54	13.25	48.94	78	15000000.0	400000.0	5	0
29	2015-02-13	2030-08-19	1879216.69	12.75	60.81	78	2317000.0	44000.0	5	0
30	2014-11-28	2025-01-28	954949.07	12.05	32.56	78	1260000.0	32162.3	5	0
31	2014-11-24	2026-01-19	1930807.01	12.45	72.37	78	2750000.0	68627.26	5	0
32	2014-11-19	2030-02-28	1714711.5	11.45	53.99	78	2300000.0	47201.97	5	0
33	2014-11-20	2024-08-28	537637.35	13.05	50.0	78	3100000.0	80000.0	5	0
34	2014-11-17	2026-04-10	1504261.58	13.05	58.32	78	2251000.0	100000.0	5	0
35	2014-11-07	2030-01-07	1809538.79	12.15	75.74	78	2825000.0	67893.1	5	0
36	2014-11-06	2025-01-06	1190664.99	12.45	46.08	78	3000000.0	83940.71	5	0
37	2014-10-08	2024-12-06	1647542.46	12.45	55.83	78	2300000.0	42962.5	5	0
38	2014-11-06	2029-09-10	1842054.97	12.95	35.77	78	2500000.0	70000.0	4	0
39	2014-10-24	2029-04-10	397282.02	12.15	34.95	78	2362500.0	58201.21	5	0
40	2014-10-23	2026-10-28	577493.65	13.45	34.95	78	1440000.0	42000.0	4	0
41	2014-10-22	2024-12-20	1943384.73	12.15	78.48	78	2590000.0	61403.04	5	0
42	2014-10-20	2038-10-28	1371547.17	11.65	72.73	78	3200000.0	30450.0	5	0
43	2014-10-15	2031-12-15	3442943.77	12.45	80.0	78	3760000.0	94256.89	5	0
44	2014-10-03	2026-12-03	1841261.91	12.15	31.39	78	2260000.0	52200.0	5	0
45	2014-09-30	2029-01-29	1443429.68	12.45	37.38	78	3390000.0	75187.33	5	0
46	2014-09-26	2024-11-26	1268877.88	12.55	42.5	78	1700000.0	68817.6	5	0
47	2014-09-23	2024-11-22	774799.94	12.05	35.1	78	1225000.0	72438.55	5	0
48	2014-09-22	2022-07-28	797996.93	13.45	46.88	78	1500000.0	50000.0	5	0
49	2014-10-28	2034-04-28	3587797.58	12.45	83.07	78	4270000.0	90000.0	4	0
50	2014-06-26	2029-08-24	1335832.99	11.75	37.2	78	2020000.0	60000.0	5	0
51	2014-06-25	2039-08-25	2227013.47	12.15	69.28	78	2300000.0	50100.0	5	0
52	2014-06-25	2029-08-24	1144153.01	12.55	50.78	78	1300000.0	40000.0	5	0
53	2013-12-10	2021-02-10	3467265.24	12.2	64.32	78	8034000.0	250000.0	4	0
54	2013-12-02	2022-08-18	913873.25	13.55	65.15	78	2000000.0	65686.4	5	0
55	2013-11-12	2023-07-28	656351.99	13.8	41.59	78	1830000.0	72000.0	6	0
56	2013-12-23	2024-02-23	0.34	11.8	50.87	78	7000000.0	220000.0	5	0
57	2013-11-06	2028-11-28	1536938.86	12.8	51.47	78	2200000.0	55630.87	5	0
58	2013-11-29	2029-01-29	1456202.83	12.8	36.09	78	1700000.0	52076.47	6	0
59	2013-10-21	2028-12-21	2639773.98	12.55	66.43	78	3700000.0	133973.72	5	0
60	2013-09-25	2022-10-10	1202289.03	14.05	64.85	78	2827500.0	150000.0	3	0
61	2013-09-25	2022-10-10	1283725.45	13.3	40.56	78	2300000.0	104400.0	5	0
62	2013-09-19	2025-08-18	1304507.26	13.3	46.67	78	1750000.0	24627.34	4	0
63	2013-12-11	2029-02-09	1688220.71	13.8	47.56	78	1950000.0	70000.0	6	0
64	2013-09-17	2020-11-17	387112.73	12.95	26.3	78	970000.0	40000.0	4	0
65	2013-09-05	2019-04-29	2172.94	13.8	48.92	78	2500000.0	75000.0	5	0
66	2013-09-02	2020-11-02	372315.69	12.95	21.8	78	970000.0	52200.0	5	0
67	2013-08-29	2023-10-27	1331273.7	13.8	45.45	78	2000000.0	55000.0	3	0
68	2013-08-29	2023-06-19	1354532.91	13.8	40.45	78	2500000.0	50000.0	5	0
69	2013-08-28	2023-10-27	1744423.15	13.8	53.51	78	2600000.0	150000.0	5	0
70	2013-08-26	2028-10-26	1773173.61	14.15	60.6	78	2060500.0	80000.0	6	0
71	2013-08-12	2020-10-12	718442.18	11.4	40.0	78	2000000.0	34000.0	5	0
72	2013-08-09	2023-08-18	988362.29	12.8	44.44	78	2000000.0	43500.0	5	0
73	2013-07-24	2018-11-12	6014.79	13.8	55.33	78	2700000.0	90000.0	5	0
74	2013-07-19	2028-09-19	1712403.27	14.15	60.42	78	2000000.0	45000.0	5	0
75	2013-09-10	2028-11-10	2261054.03	14.05	65.0	78	2619500.0	60000.0	3	0
76	2013-12-28	2024-02-28	1549499.54	13.8	38.95	78	2220000.0	55000.0	5	0
77	2014-02-05	2023-02-28	1170434.58	12.7	81.82	78	2880000.0	79600.0	5	0
78	2014-02-18	2024-04-18	1665689.6	12.55	60.0	78	3000000.0	100000.0	4	0
79	2014-06-19	2034-04-28	6037937.56	12.25	37.75	78	6900000.0	130000.0	5	0
80	2014-07-03	2030-09-03	1426169.47	12.05	53.87	78	1600000.0	31466.98	3	0
81	2014-06-03	2029-08-03	1756959.97	12.75	58.82	78	2000001.0	44000.0	4	0
82	2014-06-19	2034-08-18	2149680.49	12.75	48.47	78	2283000.0	45000.0	5	0
83	2014-05-28	2019-04-10	96508.88	11.75	45.68	78	2010000.0	69280.71	5	0
84	2014-05-27	2019-07-18	124689.14	11.65	51.41	78	2000010.0	72213.33	5	0
85	2014-05-15	2027-07-15	2054320.21	11.85	58.14	78	2500000.0	60000.0	5	0
86	2014-05-14	2021-07-14	656241.44	13.15	40.88	78	1300000.0	42400.0	4	0
87	2014-05-14	2024-07-12	1649574.88	12.35	42.36	78	2300000.0	35000.0	5	0
88	2014-05-13	2028-07-13	2981633.45	12.25	86.63	78	3500000.0	32905.58	4	0
89	2014-05-05	2034-07-05	2294420.89	12.35	63.85	78	3055000.0	60000.0	4	0
90	2014-04-29	2034-05-29	1060340.83	12.75	56.66	78	2170000.0	47000.0	5	0
91	2014-04-28	2024-03-11	1639159.21	11.85	89.5	78	4815000.0	51392.88	6	0
92	2014-04-24	2021-01-11	850253.55	12.35	35.26	78	2010000.0	68000.0	5	0
93	2014-04-17	2024-05-20	588174.01	11.65	26.32	78	1500000.0	64106.33	3	0
94	2014-04-11	2021-06-11	882039.86	12.75	47.07	78	1800000.0	60000.0	5	0
95	2014-04-03	2022-01-28	1191153.54	12.35	64.71	78	3080000.0	70000.0	4	0
96	2014-04-02	2020-05-11	374025.85	12.75	64.95	78	1820000.0	200000.0	5	0
97	2014-04-02	2018-09-06	0.0	12.35	42.85	78	15000000.0	500000.0	5	0
98	2014-03-28	2027-05-28	1665441.36	13.8	44.44	78	2000000.0	70000.0	5	0
99	2014-04-09	2026-03-30	750874.74	12.75	88.29	78	1386161.0	45222.6	3	0
100	2014-03-27	2034-05-26	1620356.44	11.75	79.45	78	5800000.0	200000.0	5	0
101	2014-03-14	2020-12-28	809290.22	12.35	56.56	78	2500000.0	130000.0	5	0
102	2014-12-18	2030-02-18	1743752.29	13.35	43.88	78	1935000.0	46000.0	5	0
103	2014-12-05	2025-11-28	1078357.07	12.85	34.02	78	1820000.0	45000.0	4	0
104	2014-12-08	2020-11-30	303185.43	12.85	63.67	78	1700000.0	24360.0	3	0
105	2014-12-09	2019-03-28	132020.25	12.55	69.77	78	1500000.0	74239.56	3	0
106	2014-03-18	2034-01-30	1523569.35	12.15	44.16	69	1700000.0	44272.68	5	0
107	2014-03-19	2018-12-28	23969.52	11.65	89.67	69	1650000.0	35919.11	5	0
108	2014-03-28	2034-05-26	782025.27	12.75	65.0	69	1300000.0	60000.0	5	0
109	2014-02-25	2025-06-30	522596.0	12.75	81.82	69	1400000.0	30000.0	5	0
110	2014-02-14	2023-08-28	696577.58	12.75	31.7	69	1100000.0	40000.0	5	0
111	2014-02-11	2029-04-11	398969.03	13.45	64.89	69	510000.0	40000.0	5	0
112	2014-02-07	2029-02-28	1799745.28	13.8	55.52	69	2500000.0	140000.0	5	0
113	2013-12-30	2026-02-27	624207.64	13.3	32.56	69	800000.0	50123.97	4	0
114	2013-12-30	2020-01-28	336450.02	13.7	64.52	69	1400000.0	40000.0	5	0
115	2013-12-27	2029-02-27	1161486.14	14.05	64.98	69	1332000.0	38000.0	5	0
116	2014-04-01	2029-06-01	1738993.56	12.35	51.05	69	2010000.0	47000.0	5	0
117	2013-12-26	2029-02-26	717504.52	13.3	44.35	69	950000.0	53097.67	5	0
118	2013-12-12	2021-02-12	329989.45	13.45	34.53	69	770000.0	30000.0	4	0
119	2013-12-04	2024-02-02	1071627.76	12.3	41.75	69	2000000.0	65933.75	5	0
120	2013-11-13	2021-01-13	404514.04	12.2	76.75	69	1000000.0	52000.0	5	0
121	2013-11-15	2021-01-15	436299.61	13.45	59.07	69	1055000.0	26000.0	4	0
122	2013-10-30	2033-09-28	905701.8	14.1	51.85	69	1400000.0	35000.0	5	0
123	2013-10-23	2033-12-23	749937.86	14.1	35.24	69	800000.0	25000.0	4	0
124	2013-10-31	2028-11-28	543544.04	13.8	59.43	69	1500000.0	46000.0	5	0
125	2013-10-01	2020-12-01	621640.53	11.95	49.23	69	1600000.0	146078.24	5	0
126	2013-09-10	2028-11-10	1263641.7	12.55	64.54	69	1500000.0	37500.0	5	0
127	2013-08-16	2019-01-28	45157.37	13.45	59.7	69	1000000.0	35000.0	5	0
128	2013-12-26	2029-02-26	1166811.58	14.05	64.11	69	1340000.0	35000.0	4	0
129	2014-04-15	2029-06-15	875325.29	13.45	48.08	69	1000000.0	40000.0	4	0
130	2014-05-21	2029-07-20	1796603.54	12.75	83.36	69	2550000.0	75875.0	5	0
131	2014-07-10	2027-07-28	1022698.59	11.75	33.82	69	2050000.0	105456.78	5	0
132	2014-10-21	2034-12-21	1230620.42	12.85	76.16	69	1300000.0	30000.0	5	0
133	2014-11-20	2024-09-30	1266800.8	12.75	47.15	78	2050000.0	100000.0	5	0
134	2014-10-16	2029-12-14	1414206.45	12.35	70.73	69	1600000.0	59166.67	4	0
135	2014-10-14	2029-12-14	1459150.28	11.75	67.05	69	2100000.0	62920.0	5	0
136	2014-10-09	2028-04-28	1048060.22	12.15	64.19	69	1400000.0	26890.7	5	0
137	2014-10-10	2024-10-10	748196.68	13.45	58.63	69	1450000.0	48000.0	5	0
138	2014-10-01	2044-02-29	2029467.76	11.95	67.39	69	2500000.0	55773.28	5	0
139	2014-10-08	2034-12-08	1525213.03	12.95	65.0	69	1612000.0	60000.0	5	0
140	2014-09-26	2029-08-20	952348.02	12.55	87.51	69	1500000.0	31749.15	4	0
141	2014-10-06	2034-12-06	201808.99	13.85	35.04	69	752000.0	18000.0	5	0
142	2014-09-17	2029-11-16	937329.84	13.15	64.94	69	1056000.0	50000.0	3	0
143	2014-09-11	2023-02-28	425713.97	13.95	64.97	69	716000.0	45000.0	4	0
144	2014-09-08	2018-09-05	0.0	12.35	61.59	69	2125000.0	50000.0	5	0
145	2014-08-20	2029-10-22	663171.49	12.75	83.33	69	1600000.0	43500.0	4	0
146	2014-08-14	2033-01-28	319055.29	12.35	84.97	69	2204000.0	87000.0	5	0
147	2014-08-12	2034-01-18	986648.73	11.75	58.03	69	2500000.0	60900.0	5	0
148	2014-08-20	2018-09-04	0.0	11.75	76.36	69	2100000.0	52200.0	5	0
149	2014-08-20	2024-12-30	1255705.17	12.15	76.63	69	2000000.0	48280.65	5	0
150	2014-08-12	2025-03-28	3544320.48	12.35	50.4	77	5500000.0	100000.0	4	0
151	2014-08-15	2024-10-15	3563233.67	12.35	62.77	69	4875000.0	240000.0	5	0
152	2014-08-08	2024-03-28	994346.13	12.15	79.26	69	1750000.0	24402.93	4	0
153	2014-08-06	2020-11-30	330109.42	12.55	66.69	69	1650000.0	35000.0	4	0
154	2014-07-31	2034-09-29	2593852.09	11.75	79.98	69	2764000.0	47809.89	5	0
155	2013-09-12	2018-09-28	0.0	14.1	29.3	69	750000.0	25000.0	4	0
156	2013-07-08	2028-09-08	2224807.42	14.05	63.73	78	2600000.0	70000.0	4	0
157	2013-08-08	2028-10-06	912462.35	13.8	49.61	69	1070000.0	40000.0	5	0
158	2013-07-19	2022-11-28	796421.01	13.3	46.57	69	1400000.0	40979.9	4	0
159	2015-08-21	2025-12-10	842400.64	14.0	28.68	78	1500000.0	47850.0	5	0
160	2015-08-20	2025-09-18	641925.96	14.0	19.12	78	1200000.0	25259.71	4	0
161	2015-08-21	2035-10-19	2754651.45	14.0	38.72	78	2850000.0	60000.0	5	0
162	2015-07-14	2030-09-13	3459771.04	14.0	79.81	78	6800000.0	74575.25	6	0
163	2015-07-03	2025-07-18	2607513.18	14.95	49.99	78	3775000.0	250000.0	5	0
164	2015-06-24	2025-08-22	1856028.82	14.95	60.58	78	2250000.0	76777.5	5	0
165	2015-06-23	2025-08-22	1567819.94	14.95	40.0	78	1900000.0	60000.0	5	0
166	2015-06-19	2040-08-17	1961479.14	14.95	41.46	78	1990000.0	45000.0	5	0
167	2015-06-17	2034-11-20	1445132.27	14.95	32.59	78	2200000.0	72500.0	5	0
168	2015-04-23	2022-05-30	357018.78	15.95	27.53	78	1170000.0	61366.0	5	0
169	2015-08-21	2040-10-22	4720722.22	14.0	78.66	78	4800000.0	100000.0	5	0
170	2015-04-10	2028-06-09	1763621.85	15.95	26.15	78	1969000.0	50000.0	5	0
171	2015-03-27	2040-05-25	1516339.01	15.95	62.19	78	1990000.0	45000.0	3	0
172	2015-03-25	2020-08-28	627376.72	15.95	27.63	78	2100000.0	70000.0	5	0
173	2015-03-02	2030-05-02	3559262.83	15.95	34.37	78	4300000.0	120000.0	5	0
174	2015-02-12	2030-03-18	1060334.66	14.95	35.0	78	1610000.0	55000.0	5	0
175	2015-01-16	2034-03-20	998650.22	14.95	43.28	78	1900000.0	54293.46	5	0
176	2014-12-29	2035-02-28	2693374.2	14.95	35.0	78	2800000.0	130000.0	5	0
177	2014-12-23	2027-04-19	2165984.67	14.95	70.0	78	2695000.0	84848.37	3	0
178	2014-12-17	2028-03-10	597564.2	12.95	75.56	78	3400000.0	72851.81	5	0
179	2014-12-12	2020-10-12	278572.61	13.95	43.37	78	1800000.0	43500.0	4	0
180	2014-12-11	2035-02-12	2749074.66	12.45	49.74	78	2900000.0	55000.0	3	0
181	2015-04-27	2030-06-27	921402.27	15.95	34.91	78	1400000.0	70000.0	5	0
182	2015-10-07	2027-06-28	1725147.96	13.5	47.5	78	2340000.0	47171.4	5	0
183	2015-11-06	2021-12-28	610160.82	14.0	27.93	78	1500000.0	50000.0	5	0
184	2015-11-17	2031-01-17	1676463.04	13.5	40.45	78	1800000.0	52048.75	5	0
185	2013-06-21	2028-08-21	1590844.48	13.2	87.23	69	3000000.0	94869.18	5	0
186	2013-06-07	2028-08-07	1342957.85	13.15	70.18	69	1600000.0	19414.21	5	0
187	2013-06-06	2020-08-06	438954.79	13.85	60.28	69	1700000.0	55000.0	3	0
188	2013-05-23	2019-11-28	208269.4	11.4	39.98	69	1400000.0	45000.0	5	0
189	2013-05-22	2028-07-21	1184077.37	13.75	59.32	69	1400000.0	50000.0	4	0
190	2012-04-12	2032-03-29	963346.15	12.35	73.76	69	2400000.0	30475.32	6	0
191	2009-03-30	2024-05-30	631299.96	14.85	46.88	69	1000000.0	23033.52	6	0
192	2008-12-26	2029-02-26	398006.65	12.95	11.45	69	500000.0	34800.0	3	0
193	2015-12-28	2024-02-28	1123269.02	13.5	78.61	59	1680000.0	36733.16	5	0
194	2015-12-22	2025-12-29	501155.99	13.5	32.37	59	600000.0	25682.62	4	0
195	2015-11-03	2036-01-03	2480059.88	14.0	79.72	59	2560000.0	100000.0	5	0
196	2015-10-16	2025-11-18	522877.07	13.5	31.21	59	1080000.0	47376.76	5	0
197	2015-09-02	2026-11-02	1096925.23	14.0	70.5	59	1280000.0	36306.11	5	0
198	2015-08-27	2030-10-25	1575645.43	14.0	66.96	59	1700000.0	38354.25	5	0
199	2015-07-27	2019-12-18	97191.05	14.5	31.65	59	600000.0	48000.0	5	0
200	2015-07-06	2025-06-10	934060.19	14.95	50.0	59	1710000.0	65000.0	4	0
201	2015-04-01	2025-05-30	815722.21	15.95	50.0	59	1000000.0	82500.0	5	0
202	2015-03-11	2033-03-10	396714.62	15.95	68.97	59	600000.0	26506.23	5	0
203	2014-12-25	2025-02-25	531164.07	13.45	36.82	59	810000.0	30000.0	4	0
204	2014-12-22	2035-02-22	2260450.93	12.45	79.87	59	2380000.0	65837.58	3	0
205	2014-12-31	2033-11-28	999664.41	12.85	67.51	59	1687631.0	25000.0	3	0
206	2015-12-10	2028-02-10	1729643.47	13.5	60.0	78	2388000.0	87421.01	5	0
207	2015-11-26	2031-11-10	1425707.31	14.0	37.52	78	2135000.0	48000.0	5	0
208	2013-07-30	2033-09-30	1115473.05	13.6	50.23	69	1200000.0	35000.0	4	0
209	2013-06-25	2020-08-25	256549.76	13.45	21.82	78	1200000.0	50000.0	5	0
210	2013-06-13	2028-08-11	1908450.11	12.3	44.75	78	2300000.0	44874.83	3	0
211	2013-06-18	2028-08-18	2574705.01	13.75	37.98	78	3030000.0	70000.0	5	0
212	2014-10-14	2028-08-10	1725855.46	11.65	51.14	72	2100000.0	37044.79	4	0
213	2014-10-29	2024-12-27	1104854.39	12.45	44.07	72	2287000.0	70078.5	5	0
214	2014-10-13	2026-12-11	1471565.39	12.55	78.36	72	1825000.0	76479.22	5	0
215	2014-11-07	2026-01-07	1250301.6	13.45	84.88	63	1870000.0	28464.92	3	0
216	2014-09-30	2021-11-30	1120339.67	13.45	83.47	72	2000000.0	52559.92	3	0
217	2014-09-22	2029-10-29	1034960.2	12.55	41.74	72	1600000.0	30976.9	4	0
218	2014-09-18	2018-09-24	0.0	12.05	79.82	72	3600000.0	78653.71	5	0
219	2014-09-16	2026-09-10	1942238.19	12.45	74.61	72	2850000.0	76804.42	5	0
220	2014-09-15	2029-11-15	2809099.77	11.65	74.07	72	3200000.0	69863.44	5	0
221	2014-09-12	2025-06-18	1568087.13	11.95	59.84	72	2260000.0	35076.57	4	0
222	2014-10-22	2023-12-18	1019263.06	12.35	78.59	72	1784000.0	23161.46	5	0
223	2014-09-09	2028-07-28	2217607.2	12.75	81.32	72	2720000.0	46236.69	5	0
224	2014-08-29	2029-01-29	267921.54	12.55	34.31	72	1400000.0	26901.55	5	0
225	2014-08-26	2034-01-10	1835368.09	13.15	76.85	72	2350000.0	24820.02	5	0
226	2014-08-21	2034-10-20	2879598.13	11.65	78.75	72	3090000.0	61981.24	5	0
227	2014-08-27	2028-10-27	1851326.74	12.15	72.1	72	2153000.0	43335.56	3	0
228	2014-07-31	2034-09-29	761271.19	12.05	61.4	72	1750000.0	44645.54	4	0
229	2014-07-28	2023-10-30	1072641.62	11.85	56.18	72	2001000.0	36995.88	4	0
230	2014-07-21	2034-05-18	1161025.6	12.05	40.87	72	1700000.0	31054.6	3	0
231	2014-07-18	2024-05-28	1488248.02	11.65	76.56	72	2440000.0	65516.48	5	0
232	2014-09-11	2029-11-09	1889959.75	12.15	58.3	72	2150000.0	51713.5	5	0
233	2014-08-01	2021-10-01	1042448.58	12.15	68.76	2	2001000.0	65118.29	4	0
234	2014-09-10	2019-11-08	304803.44	12.55	75.52	70	1200000.0	39416.59	5	0
235	2014-10-17	2034-12-15	1767143.37	12.45	79.86	72	3600000.0	110381.01	4	0
236	2014-10-31	2029-12-31	1670521.25	12.25	64.3	31	2500000.0	120000.0	4	0
237	2014-10-23	2034-12-22	1777123.05	13.45	77.98	72	1870000.0	83621.81	5	0
238	2015-02-18	2025-04-18	968290.64	14.95	67.74	72	1680000.0	80378.79	5	0
239	2014-12-29	2030-02-28	1899940.91	14.95	64.6	72	2080000.0	80000.0	3	0
240	2014-12-22	2034-10-18	2429943.01	14.95	83.92	72	2635000.0	44505.99	5	0
241	2014-12-22	2034-12-28	2006962.03	12.95	78.76	72	2670000.0	37878.84	3	0
242	2014-12-23	2035-02-23	2813216.64	12.45	67.43	72	2975000.0	60342.8	3	0
243	2014-12-19	2028-08-28	1692832.5	13.15	84.62	72	2251000.0	38263.74	5	0
244	2014-12-19	2026-11-30	1165140.63	13.35	70.57	72	1530000.0	56550.0	3	0
245	2014-12-05	2023-04-18	918294.33	13.35	79.97	72	1900000.0	35675.6	4	0
246	2014-11-28	2026-12-28	1798841.02	12.95	73.98	72	2900000.0	66801.67	4	0
247	2014-11-24	2030-01-24	2405729.06	12.45	79.41	72	2700000.0	73529.56	5	0
248	2014-11-22	2024-12-10	250975.52	11.65	80.0	72	4376000.0	37700.66	5	0
249	2014-11-21	2025-01-21	611304.18	12.45	80.0	72	2768000.0	105140.96	5	0
250	2014-11-27	2024-12-18	980523.16	13.45	42.59	72	1700000.0	80000.0	4	0
251	2014-11-25	2026-05-18	2933266.18	13.05	83.7	72	4000000.0	92504.48	3	0
252	2014-11-11	2019-01-11	432157.59	12.45	70.6	72	5500000.0	220882.69	5	0
253	2014-11-05	2030-01-04	2229799.97	12.95	64.55	72	2500000.0	43120.47	4	0
254	2014-10-31	2029-12-31	1340605.84	11.65	63.19	72	2300000.0	74707.62	5	0
255	2014-10-31	2034-12-29	1230741.49	12.85	49.62	72	1300000.0	47409.32	4	0
256	2014-10-31	2029-10-18	940075.44	12.55	40.0	72	1500000.0	51492.91	4	0
257	2014-10-30	2021-10-18	517645.68	12.85	61.1	72	1500000.0	29280.22	5	0
258	2014-10-28	2022-06-28	925647.52	12.35	62.24	24	1800000.0	42546.6	4	0
259	2014-10-31	2034-12-29	3062826.07	12.05	71.27	72	3250000.0	59715.98	4	0
260	2014-10-24	2034-12-22	425491.61	12.55	84.49	72	3050000.0	55827.74	5	0
261	2014-07-04	2034-09-04	2353334.75	12.15	70.54	72	2500000.0	76163.2	3	0
262	2015-01-20	2034-05-29	1272418.82	14.95	55.78	72	1760000.0	32903.08	5	0
263	2014-07-08	2034-09-08	1226684.77	13.15	38.12	72	1300000.0	40000.0	5	0
264	2014-06-25	2023-12-28	569505.94	12.55	78.5	16	1016000.0	67741.99	5	0
265	2013-07-24	2033-09-23	1398164.58	14.35	65.0	72	1495000.0	35000.0	5	0
266	2013-06-19	2028-03-28	2066489.21	14.15	72.89	72	2500000.0	44444.45	3	0
267	2013-06-21	2020-08-21	653270.58	13.85	61.22	72	1800000.0	45000.0	5	0
268	2013-05-31	2020-07-31	418202.67	10.4	34.12	72	1300000.0	60621.99	3	0
269	2013-05-27	2027-07-27	1606482.05	14.15	63.93	72	1950000.0	45000.0	3	0
270	2013-05-21	2028-07-21	1299082.0	13.75	41.07	72	1536000.0	24000.0	4	0
271	2013-04-26	2019-10-18	243723.85	10.9	32.42	72	1300000.0	41137.91	5	0
272	2013-04-04	2022-09-12	797328.77	14.05	52.02	72	1800000.0	40000.0	5	0
273	2013-03-28	2020-05-28	357199.78	10.9	30.38	72	1200000.0	50938.58	5	0
274	2013-03-20	2027-07-28	2303937.16	13.35	89.72	72	2907000.0	64652.08	5	0
275	2013-08-12	2028-10-12	1273514.23	13.0	38.86	72	1500000.0	29070.78	3	0
276	2013-01-18	2033-03-18	2015063.16	14.65	84.42	72	2600000.0	35031.94	5	0
277	2014-12-30	2025-02-28	840976.18	12.85	80.0	34	1320000.0	45864.82	5	0
278	2014-12-25	2025-02-25	697883.89	13.35	61.64	34	900000.0	51237.64	5	0
279	2014-12-18	2030-02-18	630807.85	13.35	58.82	34	700000.0	25431.95	5	0
280	2014-11-28	2029-11-28	480241.84	13.35	79.37	34	1000000.0	33315.69	4	0
281	2014-11-26	2030-01-25	1052609.22	12.85	42.74	34	1500000.0	39689.6	5	0
282	2014-11-21	2030-01-21	351612.99	12.05	57.53	34	1001000.0	20349.21	4	0
283	2014-11-20	2025-11-18	655342.91	12.85	41.79	34	1400000.0	30453.61	5	0
284	2014-11-25	2029-09-18	779221.35	13.35	89.04	34	1300000.0	67231.49	3	0
285	2014-11-20	2030-01-21	446783.69	12.75	33.11	34	500000.0	21354.22	5	0
286	2014-11-07	2023-01-06	649258.46	13.35	73.53	34	1000000.0	26414.84	3	0
287	2012-09-18	2025-04-28	1998699.73	13.35	81.97	72	3000000.0	73694.71	5	0
288	2013-08-12	2022-05-18	438335.22	13.2	90.0	72	2241000.0	53469.6	5	0
289	2013-10-17	2033-12-16	2105366.22	14.35	64.92	72	2242500.0	50000.0	5	0
290	2013-10-24	2033-12-23	1565519.88	13.35	63.9	72	1680000.0	82378.06	5	0
291	2014-05-15	2029-07-13	632703.79	12.25	64.71	72	2925000.0	70000.0	4	0
292	2014-05-08	2034-07-07	1088479.04	13.15	54.86	72	1500000.0	30000.0	3	0
293	2014-05-08	2034-03-28	1304996.67	13.15	60.47	72	1820000.0	60000.0	4	0
294	2014-04-28	2029-06-28	1870155.95	12.35	62.92	72	2145000.0	80000.0	5	0
295	2014-04-16	2029-04-30	1410875.67	12.35	44.95	72	2100000.0	200000.0	5	0
296	2014-04-07	2026-06-05	1719205.42	11.85	84.62	72	2200000.0	45004.79	5	0
297	2014-04-04	2027-01-28	3357392.86	11.75	71.24	77	5800000.0	200426.67	5	0
298	2014-03-31	2026-07-20	1196662.85	12.15	54.51	72	1800000.0	31883.14	4	0
